Month,Com-ID,Display ID,Owner,Local authority area,Postcode,Allowed vehicle type,Domain,Number of sessions,Power drawn (kWh),Number of Tickets ,Uptime
Jun-23,52005,52005,"ChargePlace Scotland, SEPA (Public)",Moray,IV30 6AF,Any,ChargePlace Scotland,1,28.12,0,100.00%
Jun-23,T53-HU1-0817-010,51525,"Aberdeen City Council, ChargePlace Scotland",Aberdeen City,AB15 8PS,Any,ChargePlace Scotland,207,5810.02,1,100.00%
Jun-23,APT50945,50945,"ChargePlace Scotland, Clyde Marine Training",Renfrewshire,G52 4JQ,Any,ChargePlace Scotland,4,112.27,0,100.00%
Jun-23,APT50644,50644,"Caledonian Maritime Assets Ltd, ChargePlace Scotland",Argyll and Bute,PA61 7YW,Any,ChargePlace Scotland,0,0,0,100.00%
Jun-23,APT50646,50646,"Caledonian Maritime Assets Ltd, ChargePlace Scotland",Na h-Eileanan an Iar,HS9 5XD,Any,ChargePlace Scotland,0,0,0,100.00%
Jun-23,52182,52182,"ChargePlace Scotland, Clackmannanshire Council",Clackmannanshire,FK14 7AA,Any,ChargePlace Scotland,440,12349.4,3,83.70%
Jun-23,51430,51430,"ChargePlace Scotland, Clackmannanshire Council",Clackmannanshire,FK101EB,Any,ChargePlace Scotland,113,3168.44,0,100.00%
Jun-23,52972,52972,"Ayrshire Roads Alliance, ChargePlace Scotland, East Ayrshire Council",East Ayrshire,KA5 6RF,Any,ChargePlace Scotland,105,2938.79,1,100.00%
Jun-23,50767,50767,"ChargePlace Scotland, Best Western Hotel Hillcroft",West Lothian,EH47 0JU,Any,ChargePlace Scotland,35,978.89,1,100.00%
Jun-23,4158,50652,"ChargePlace Scotland, North Lanarkshire Council, BP - ChargePlace Scotland",North Lanarkshire,ML1 5SY,Any,ChargePlace Scotland,0,0,0,100.00%
Jun-23,54258,54258,"ChargePlace Scotland, Fife Council",Fife,KA8 0BJ,Any,ChargePlace Scotland,66,1845.6,0,99.80%
Jun-23,52188,52188,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G4 0SY,Any,ChargePlace Scotland,25,697.86,0,100.00%
Jun-23,60589,60589,"ChargePlace Scotland, Dumfries and Galloway Council",Dumfries and Galloway,DG1 1JF,Any,ChargePlace Scotland,5,139.5,0,100.00%
Jun-23,53332,53332,North Lanarkshire Council,North Lanarkshire,ML5 1DL,Any,ChargePlace Scotland,50,1394.95,0,100.00%
Jun-23,52927,52927,"Aberdeen City Council, ChargePlace Scotland",Aberdeen City,AB24 5HY,Any,ChargePlace Scotland,134,3730.67,1,95.60%
Jun-23,53800,53800,North Lanarkshire Council,North Lanarkshire,ML7 5SF,Any,ChargePlace Scotland,14,389.29,0,100.00%
Jun-23,50663,50663,"Chapelbank Hotel, ChargePlace Scotland",Angus,DD8 2EP,Any,ChargePlace Scotland,0,0,0,100.00%
Jun-23,60601,60601,"ChargePlace Scotland, Fife Council",Fife,DD6 8RP,Any,ChargePlace Scotland,37,1028.6,0,99.70%
Jun-23,51841,51841,"ChargePlace Scotland, Kinlochleven Community Trust",Highland,PH50 4SH,Any,ChargePlace Scotland,28,776.44,0,100.00%
Jun-23,53104,53104,"ChargePlace Scotland, NHS Forth Valley",Falkirk,FK1 5SU,Any,ChargePlace Scotland,95,2633.57,0,99.90%
Jun-23,FC16259,61154,"ChargePlace Scotland, Edinburgh City Council, BP - ChargePlace Scotland",City of Edinburgh,EH14 4AT,Any,ChargePlace Scotland,2,55.43,0,100.00%
Jun-23,60651,60651,"ChargePlace Scotland, Fife Council",Fife,KY12 9QF,Any,ChargePlace Scotland,27,748.18,0,100.00%
Jun-23,54241,54241,"ChargePlace Scotland, Moray Council",Moray,IV36 1PJ,Any,ChargePlace Scotland,197,5456.44,3,94.00%
Jun-23,APT50678,50678,"Angus Council, ChargePlace Scotland",Angus,DD7 6AG,Any,ChargePlace Scotland,0,0,0,100.00%
Jun-23,BMMCYC_0003,50680,"Aberdeen City Council, ChargePlace Scotland",Aberdeen City,AB15 8PS,Any,ChargePlace Scotland,0,0,0,100.00%
Jun-23,50682,50682,"ChargePlace Scotland, Dumfries and Galloway Council",Dumfries and Galloway,DG1 2QS,Any,ChargePlace Scotland,0,0,0,100.00%
Jun-23,50683,50683,"ChargePlace Scotland, Dumfries and Galloway Council",Dumfries and Galloway,DG12 6AP,Any,ChargePlace Scotland,0,0,0,100.00%
Jun-23,52516,52516,"ChargePlace Scotland, SCARF, ScotRail",South Lanarkshire,G74 1AR,Any,ChargePlace Scotland,66,1827.58,1,100.00%
Jun-23,53017,53017,"ChargePlace Scotland, Fife Council",Fife,KY10 3TL,Any,ChargePlace Scotland,111,3071.2,2,99.80%
Jun-23,53937,53937,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,G33 6DP,Any,ChargePlace Scotland,56,1548.17,1,99.90%
Jun-23,APT50690,50690,"ChargePlace Scotland, West Dunbartonshire Council",West Dunbartonshire,G82 1SU,Any,ChargePlace Scotland,0,0,0,100.00%
Jun-23,APT50691,50691,"ChargePlace Scotland, West Dunbartonshire Council",West Dunbartonshire,G82 1SU,Any,ChargePlace Scotland,0,0,0,100.00%
Jun-23,51513,51513,"ChargePlace Scotland, NHS Grampian",Aberdeenshire,AB42 2XB,Any,ChargePlace Scotland,61,1685.67,0,100.00%
Jun-23,60322,60322,"Aberdeenshire Council, ChargePlace Scotland",Aberdeenshire,AB33 8TY,Any,ChargePlace Scotland,31,854.73,0,100.00%
Jun-23,EFA51209,51209,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,ML5 2EW,Any,ChargePlace Scotland,47,1294.97,1,98.90%
Jun-23,53814,53814,"ChargePlace Scotland, Highland Council",Highland,IV18 0GH,Any,ChargePlace Scotland,16,440.76,0,100.00%
Jun-23,53778,53778,"Ayrshire Roads Alliance, ChargePlace Scotland, East Ayrshire Council",East Ayrshire,KA18 3RB,Any,ChargePlace Scotland,272,7490.73,1,90.90%
Jun-23,60666,60666,"ChargePlace Scotland, Clackmannanshire Council",Clackmannanshire,FK14 7JN,Any,ChargePlace Scotland,119,3276.58,3,74.80%
Jun-23,52260,52260,"ChargePlace Scotland, Stirling Council",Stirling,FK15 9AE,Any,ChargePlace Scotland,96,2637.35,1,100.00%
Jun-23,52619,52619,"Angus Council, ChargePlace Scotland",Angus,DD7 7EP,Any,ChargePlace Scotland,94,2579.01,0,97.30%
Jun-23,53582,53582,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,G68 9NE,Any,ChargePlace Scotland,31,850.4,0,100.00%
Jun-23,54257,54257,"ChargePlace Scotland, Fife Council",Fife,KY16 9SG,Any,ChargePlace Scotland,270,7405.69,6,91.50%
Jun-23,54021,54021,"ChargePlace Scotland, Scottish Power Energy Networks, South Lanarkshire Council",South Lanarkshire,ML10 6BE,Any,ChargePlace Scotland,58,1590.43,1,100.00%
Jun-23,53244,53244,"ChargePlace Scotland, North Ayrshire Council",North Ayrshire,KA24 5AG,Any,ChargePlace Scotland,120,3289.13,1,96.60%
Jun-23,51992,51992,"ChargePlace Scotland, Fife Council",Fife,KY11 7EJ,Any,ChargePlace Scotland,16,438.34,0,93.40%
Jun-23,60759,60759,"Highland Council, ChargePlace Scotland",Highland,,Any,ChargePlace Scotland,17,465.64,0,100.00%
Jun-23,61415,61415,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,ML2 7JB,Any,ChargePlace Scotland,12,328.6,0,100.00%
Jun-23,APT51765,51765,"Aberdeenshire Council, ChargePlace Scotland",Aberdeenshire,AB32 6FY,Any,ChargePlace Scotland,68,1859.69,0,100.00%
Jun-23,60404,60404,"ChargePlace Scotland, Highland Council",Highland,IV27 4RR,Any,ChargePlace Scotland,28,765.56,0,99.10%
Jun-23,APT50962,50962,"Aberdeen City Council, ChargePlace Scotland",Aberdeen City,AB12 5NP,Any,ChargePlace Scotland,59,1610.33,0,100.00%
Jun-23,WBECYC_0017,54189,"ChargePlace Scotland, Midlothian Council",Midlothian,EH22 1QL,Any,ChargePlace Scotland,38,1033.88,0,100.00%
Jun-23,51910,51910,"ChargePlace Scotland, Highlands and Islands Enterprise, Highlands and Islands Enterprise Forres 1",,IV23 2AB,Any,ChargePlace Scotland,16,435.14,0,100.00%
Jun-23,61654,61654,"ChargePlace Scotland, West Dunbartonshire Council",West Dunbartonshire,G81 3QT,Any,ChargePlace Scotland,12,326.25,1,100.00%
Jun-23,EFA50889,50726,"ChargePlace Scotland, Orkney Islands Council",Orkney Islands,KW15 1GA,Any,ChargePlace Scotland,0,0,0,100.00%
Jun-23,APT50727,50727,"ChargePlace Scotland, University of Edinburgh",City of Edinburgh,EH1 1LT,Any,ChargePlace Scotland,0,0,2,100.00%
Jun-23,51567,51567,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G4 0SY,Any,ChargePlace Scotland,43,1168.82,1,98.80%
Jun-23,52178,52178,"ChargePlace Scotland, Clackmannanshire Council",Clackmannanshire,FK14 7EJ,Any,ChargePlace Scotland,151,4091.01,0,99.30%
Jun-23,50730,50730,"ChargePlace Scotland, Highland Council",Highland,IV51 9EW,Any,ChargePlace Scotland,0,0,0,100.00%
Jun-23,50711,50711,"ChargePlace Scotland, Fintry Development Trust",Stirling,G63 0YA,Any,ChargePlace Scotland,47,1272.4,0,100.00%
Jun-23,52471,52471,"Ayrshire Roads Alliance, ChargePlace Scotland",East Ayrshire,KA1 3XF,Any,ChargePlace Scotland,648,17505.1,3,71.80%
Jun-23,53464,53464,"ChargePlace Scotland, Scottish Power Energy Networks, South Lanarkshire Council",South Lanarkshire,ML3 7UE,Any,ChargePlace Scotland,24,648.25,0,99.30%
Jun-23,61611,61611,"ChargePlace Scotland, Dundee City Council",Dundee City,,Any,ChargePlace Scotland,286,7724.02,2,98.50%
Jun-23,53450,53450,"Arnold Clark Automobiles, ChargePlace Scotland",Glasgow City,G11 6NA,Any,ChargePlace Scotland,210,5669.32,4,92.10%
Jun-23,53130,53130,"ChargePlace Scotland, Renfrewshire Council",Renfrewshire,PA6 7HH,Any,ChargePlace Scotland,118,3183,0,96.80%
Jun-23,54194,54194,"ChargePlace Scotland, Highland Council",Highland,IV40 8AB,Any,ChargePlace Scotland,170,4578.82,7,94.70%
Jun-23,60363,60363,"Highland Council, ChargePlace Scotland",Highland,,Any,ChargePlace Scotland,148,3984.32,2,82.00%
Jun-23,61979,61979,"ChargePlace Scotland, East Ayrshire Council",East Ayrshire,,Any,ChargePlace Scotland,47,1264.21,0,100.00%
Jun-23,61601,61601,"ChargePlace Scotland, Clackmannanshire Council",Clackmannanshire,,Any,ChargePlace Scotland,459,12312.7,2,85.90%
Jun-23,60821,60821,"ChargePlace Scotland, Shetland Council",Shetland Islands,,Any,ChargePlace Scotland,6,160.94,1,100.00%
Jun-23,61993,61993,NHS Ayrshire and Arran,Ayrshire and Aaran,,Any,ChargePlace Scotland,8,214.53,1,100.00%
Jun-23,51777,51777,"ChargePlace Scotland, Dumfries and Galloway Council",Dumfries and Galloway,DG6 4HY,Any,ChargePlace Scotland,130,3485.59,4,82.20%
Jun-23,APT51591,51591,"ChargePlace Scotland, Dundee City Council",Dundee City,DD5 2HD,Any,ChargePlace Scotland,134,3588.23,1,92.10%
Jun-23,51782,51782,"ChargePlace Scotland, Dumfries and Galloway Council",Dumfries and Galloway,DG9 7AG,Any,ChargePlace Scotland,102,2731.29,2,94.30%
Jun-23,52976,52976,"Ayrshire Roads Alliance, ChargePlace Scotland",South Ayrshire,KA6 6JL,Any,ChargePlace Scotland,289,7737.52,12,83.30%
Jun-23,EFA50754,50754,"ChargePlace Scotland, Scottish Borders",Scottish Borders,TD12 4AE,Any,ChargePlace Scotland,0,0,0,100.00%
Jun-23,53241,53241,"ChargePlace Scotland, University of St Andrews",Fife,KY16 0US,Any,ChargePlace Scotland,96,2569.74,1,99.20%
Jun-23,61416,61416,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,ML5 5PG,Any,ChargePlace Scotland,10,267.62,1,100.00%
Jun-23,54042,54042,North Lanarkshire Council,North Lanarkshire,ML7 5ET,Any,ChargePlace Scotland,38,1016.65,0,100.00%
Jun-23,60122,60122,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G13 1AX,Any,ChargePlace Scotland,45,1203.61,0,100.00%
Jun-23,54146,54146,"ChargePlace Scotland, Scottish Power Energy Networks, South Lanarkshire Council",South Lanarkshire,ML9 1ER,Any,ChargePlace Scotland,23,614.6,1,100.00%
Jun-23,APT50776,50776,"ChargePlace Scotland, Guildtown Community Association",Perth and Kinross,PH2 6BY,Any,ChargePlace Scotland,0,0,0,100.00%
Jun-23,52917,52917,"ChargePlace Scotland, Clackmannanshire Council",Clackmannanshire,FK10 3EA,Any,ChargePlace Scotland,361,9643.53,2,82.20%
Jun-23,51139,51139,"Argyll & Bute Council, ChargePlace Scotland",Argyll and Bute,PA28 6AL,Any,ChargePlace Scotland,63,1677.4,6,96.50%
Jun-23,50782,50782,"Angus Council, ChargePlace Scotland",Angus,DD9 6EQ,Any,ChargePlace Scotland,0,0,0,100.00%
Jun-23,60402,60402,"ChargePlace Scotland, Perth & Kinross Council",Perth and Kinross,PH16 5AL,Any,ChargePlace Scotland,209,5564.59,6,93.50%
Jun-23,52201,52201,"Aberdeenshire Council, ChargePlace Scotland",Aberdeenshire,AB21 0WB,Any,ChargePlace Scotland,37,984.38,3,100.00%
Jun-23,60037,60037,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G3 8BS,Any,ChargePlace Scotland,162,4309.5,2,98.20%
Jun-23,2814,50789,"Autoecosse Mitsubishi, ChargePlace Scotland, BP - ChargePlace Scotland",Dundee City,DD4 8ED,Any,ChargePlace Scotland,0,0,0,100.00%
Jun-23,61688,61688,"ChargePlace Scotland, Clackmannanshire Council",Clackmannanshire,FK10 2SD,Any,ChargePlace Scotland,34,903.67,0,100.00%
Jun-23,APT51418,51418,"ChargePlace Scotland, KCA Deutag",Aberdeenshire,AB12 4XX,Any,ChargePlace Scotland,47,1249.19,1,100.00%
Jun-23,53131,53131,"ChargePlace Scotland, Renfrewshire Council",Renfrewshire,PA5 8EW,Any,ChargePlace Scotland,110,2923.07,0,94.30%
Jun-23,APT50794,50794,"ChargePlace Scotland, X Leisure",City of Edinburgh,EH11 1AF,Any,ChargePlace Scotland,0,0,0,100.00%
Jun-23,APTCYCPIP-0137-13,50563,"ChargePlace Scotland, Knockhill Racing Circuit",Fife,KY12 9TF,Any,ChargePlace Scotland,8,212.52,0,100.00%
Jun-23,61130,61130,"ChargePlace Scotland, Dumfries and Galloway Council",Dumfries and Galloway,DG11 2BJ,Any,ChargePlace Scotland,25,661.7,3,100.00%
Jun-23,51174,51174,"ChargePlace Scotland, Shetland Council",Shetland Islands,ZE2 9NN,Any,ChargePlace Scotland,21,555.4,1,99.70%
Jun-23,50952,50952,"ChargePlace Scotland, ScotRail",Scottish Borders,TD1 3AB,Any,ChargePlace Scotland,111,2933.37,0,100.00%
Jun-23,APT51575,51575,"ChargePlace Scotland, Highland Council",Highland,IV25 3LD,Any,ChargePlace Scotland,70,1847.91,5,97.60%
Jun-23,51792,51792,"Ayrshire Roads Alliance, ChargePlace Scotland, East Ayrshire Council",East Ayrshire,KA18 1LH,Any,ChargePlace Scotland,72,1899.9,0,100.00%
Jun-23,APT50806,50806,"ChargePlace Scotland, University of St Andrews",Fife,KY16 9LY,Any,ChargePlace Scotland,0,0,0,100.00%
Jun-23,60452,60452,"ChargePlace Scotland, West Lothian Council",West Lothian,EH47 0RQ,Any,ChargePlace Scotland,77,2030.29,0,98.80%
Jun-23,50808,50808,"ChargePlace Scotland, NHS Tayside",Perth and Kinross,PH1 1NX,Any,ChargePlace Scotland,0,0,0,100.00%
Jun-23,APT51160,51160,"ChargePlace Scotland, NHS Grampian",Moray,IV30 1SN,Any,ChargePlace Scotland,109,2873.46,2,100.00%
Jun-23,54265,54265,"ChargePlace Scotland, Stirling Council",Stirling,FK7 7AA,Any,ChargePlace Scotland,45,1186.11,2,100.00%
Jun-23,53474,53474,"ChargePlace Scotland, Scottish Power Energy Networks, South Lanarkshire Council",South Lanarkshire,ML10 6EB,Any,ChargePlace Scotland,57,1501.94,0,98.20%
Jun-23,50814,50814,"ChargePlace Scotland, West College Scotland",Renfrewshire,PA3 4DA,Any,ChargePlace Scotland,0,0,0,100.00%
Jun-23,52461,52461,"ChargePlace Scotland, East Lothian Council",East Lothian,EH21 8BU,Any,ChargePlace Scotland,111,2922.36,2,99.80%
Jun-23,54144,54144,"ChargePlace Scotland, Scottish Power Energy Networks, South Lanarkshire Council",South Lanarkshire,ML9 1ER,Any,ChargePlace Scotland,56,1474.24,0,100.00%
Jun-23,52470,52470,"Ayrshire Roads Alliance, ChargePlace Scotland",East Ayrshire,KA1 3XF,Any,ChargePlace Scotland,665,17506.3,4,80.90%
Jun-23,52225,52225,"ChargePlace Scotland, Fife Council",Fife,KY11 1NJ,Any,ChargePlace Scotland,40,1051.45,0,97.50%
Jun-23,61986,61986,"East Ayrshire Council, ChargePlace Scotland",East Ayrshire,,Any,ChargePlace Scotland,139,3653.08,2,94.80%
Jun-23,60205,60205,"ChargePlace Scotland, Renfrewshire Council",Renfrewshire,PA2 0DN,Any,ChargePlace Scotland,26,683.18,0,100.00%
Jun-23,52190,52190,"ChargePlace Scotland, Strathdearn Community Developments",Highland,IV13 7YW,Any,ChargePlace Scotland,86,2258.88,1,97.60%
Jun-23,52993,52993,"ChargePlace Scotland, East Lothian Council",East Lothian,EH35 5LN,Any,ChargePlace Scotland,27,707.78,0,100.00%
Jun-23,60489,60489,"ChargePlace Scotland, Fife Council",Fife,KY11 7EG,Any,ChargePlace Scotland,453,11872.6,10,87.20%
Jun-23,54040,54040,North Lanarkshire Council,North Lanarkshire,G67 2ST,Any,ChargePlace Scotland,20,523.74,0,100.00%
Jun-23,52344,52344,"ChargePlace Scotland, South Lanarkshire Council",South Lanarkshire,G72 7TD,Any,ChargePlace Scotland,81,2120.78,1,77.90%
Jun-23,53534,53534,"ChargePlace Scotland, Stirling Council",Stirling,FK9 4TW,Any,ChargePlace Scotland,81,2120.47,0,98.50%
Jun-23,53463,53463,"ChargePlace Scotland, Scottish Power Energy Networks, South Lanarkshire Council",South Lanarkshire,ML3 7UE,Any,ChargePlace Scotland,34,888.89,0,99.00%
Jun-23,50695,50695,"ChargePlace Scotland, Fife Council",Fife,KY16 0AA,Any,ChargePlace Scotland,17,444.22,0,100.00%
Jun-23,1705510375-B94060091,50847,"ChargePlace Scotland, Loch Insh Outdoor Centre",Highland,PH21 1NU,Any,ChargePlace Scotland,0,0,0,100.00%
Jun-23,1705510388-B94060091,50848,Loch Insh Outdoor Centre,Highland,PH21 1NU,Any,ChargePlace Scotland,0,0,0,100.00%
Jun-23,60391,60391,"ChargePlace Scotland, Comhairle Nan Eilean Siar",Na h-Eileanan an Iar,HS1 2LS,Any,ChargePlace Scotland,90,2350.02,1,97.20%
Jun-23,52462,52462,"ChargePlace Scotland, East Lothian Council",East Lothian,EH21 8BU,Any,ChargePlace Scotland,91,2374.88,3,99.70%
Jun-23,1711524472/B94060093,50860,"ChargePlace Scotland, Crerar Hotel Group, Golf View Hotel",Highland,IV12 4HD,Any,ChargePlace Scotland,0,0,1,100.00%
Jun-23,53816,53816,"ChargePlace Scotland, Highland Council",Highland,IV41 8PJ,Any,ChargePlace Scotland,120,3131.67,3,96.80%
Jun-23,APT50605,50605,"ChargePlace Scotland, Eureka Solutions (Scotland) Ltd",South Lanarkshire,G74 5PB,Any,ChargePlace Scotland,67,1748.08,1,100.00%
Jun-23,1712508007-B94060093,50863,"ChargePlace Scotland, Crerar Hotel Group, Loch Fyne Hotel and Spa",Argyll and Bute,PA32 8XT,Any,ChargePlace Scotland,0,0,0,100.00%
Jun-23,53310,53310,"ChargePlace Scotland, Scottish Power Energy Networks, South Lanarkshire Council",South Lanarkshire,ML11 8HS,Any,ChargePlace Scotland,29,756.53,0,100.00%
Jun-23,60038,60038,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G3 8BS,Any,ChargePlace Scotland,28,730.39,1,99.10%
Jun-23,51678,51678,"ChargePlace Scotland, The Crichton Trust",Dumfries and Galloway,DG1 4ZE,Any,ChargePlace Scotland,82,2138.11,2,90.70%
Jun-23,51387,51387,"Angus Council, ChargePlace Scotland",Angus,DD11 1HG,Any,ChargePlace Scotland,41,1068.76,0,99.50%
Jun-23,WBECYC_26,62750,"ChargePlace Scotland, Midlothian Council",Midlothian,EH22 5JG,Any,ChargePlace Scotland,30,781.85,0,100.00%
Jun-23,51683,51683,"ChargePlace Scotland, SEPA (Public)",Stirling,FK9 4TZ,Any,ChargePlace Scotland,75,1953.49,2,82.90%
Jun-23,52714,52714,"ChargePlace Scotland, Renfrewshire Council",Renfrewshire,PA7 5AU,Any,ChargePlace Scotland,110,2862.4,0,100.00%
Jun-23,60654,60654,"ChargePlace Scotland, Fife Council",Fife,KY8 6JH,Any,ChargePlace Scotland,83,2157.96,3,96.70%
Jun-23,12656,52425,"ChargePlace Scotland, ScotRail, BP - ChargePlace Scotland",North Lanarkshire,G33 6NQ,Any,ChargePlace Scotland,142,3689.18,0,100.00%
Jun-23,60139,60139,"ChargePlace Scotland, South Lanarkshire Council",South Lanarkshire,ML11 0EP,Any,ChargePlace Scotland,29,752.01,0,100.00%
Jun-23,60969,60969,"ChargePlace Scotland, Dumfries and Galloway Council",Dumfries and Galloway,DG3 5NW,Any,ChargePlace Scotland,7,181.19,0,100.00%
Jun-23,53528,53528,"ChargePlace Scotland, Stirling Council",Stirling,FK9 4TW,Any,ChargePlace Scotland,47,1216.3,0,93.70%
Jun-23,51722,51722,"Aberdeenshire Council, ChargePlace Scotland",Aberdeenshire,AB42 1QF,Any,ChargePlace Scotland,16,413.54,0,98.00%
Jun-23,50721,50721,"ChargePlace Scotland, Shetland Council",Shetland Islands,ZE1 0RB,Any,ChargePlace Scotland,26,671.82,0,100.00%
Jun-23,60412,60412,"ChargePlace Scotland, Falkirk Council",Falkirk,EH51 9QB,Any,ChargePlace Scotland,48,1239.55,3,100.00%
Jun-23,61038,61038,"ChargePlace Scotland, West Lothian Council",West Lothian,EH52 6FY,Any,ChargePlace Scotland,1,25.82,0,100.00%
Jun-23,APT51269,51269,"ChargePlace Scotland, Fife Council",Fife,KY8 4NU,Any,ChargePlace Scotland,50,1290.8,1,100.00%
Jun-23,APT51061,51061,"ChargePlace Scotland, James Hutton Institute, Aberdeen",Aberdeen City,AB15 8FL,Any,ChargePlace Scotland,67,1728.99,1,100.00%
Jun-23,53246,53246,"Angus Council, ChargePlace Scotland",Angus,DD8 4BS,Any,ChargePlace Scotland,118,3041.71,1,90.70%
Jun-23,APT51442,51442,"Carnoustie Golf Hotel, ChargePlace Scotland",Angus,DD7 7JE,Any,ChargePlace Scotland,30,773.09,0,100.00%
Jun-23,61131,61131,"ChargePlace Scotland, Dumfries and Galloway Council",Dumfries and Galloway,DG11 2BJ,Any,ChargePlace Scotland,35,900.71,0,100.00%
Jun-23,53599,53599,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,ML6 9EY,Any,ChargePlace Scotland,14,360.25,0,100.00%
Jun-23,53565,53565,"ChargePlace Scotland, Scottish Power Energy Networks, South Lanarkshire Council",South Lanarkshire,G73 1BH,Any,ChargePlace Scotland,38,977.64,0,99.80%
Jun-23,FC15741,61451,"ChargePlace Scotland, Edinburgh City Council, BP - ChargePlace Scotland",City of Edinburgh,EH28 8LS,Any,ChargePlace Scotland,22,565.55,1,100.00%
Jun-23,51159,51159,South Lanarkshire College,South Lanarkshire,G75 0ne,Any,ChargePlace Scotland,141,3623.29,0,100.00%
Jun-23,52962,52962,"Ayrshire Roads Alliance, ChargePlace Scotland",East Ayrshire,KA1 3DB,Any,ChargePlace Scotland,552,14182,6,83.80%
Jun-23,APT50914,50914,"ChargePlace Scotland, Dundee City Council",Dundee City,DD2 3BH,Any,ChargePlace Scotland,0,0,0,100.00%
Jun-23,APT50915,50915,"ChargePlace Scotland, Highlands and Islands Enterprise, Highlands and Islands Enterprise Forres 1",Moray,IV23 2AB,Any,ChargePlace Scotland,0,0,0,100.00%
Jun-23,53340,53340,"ChargePlace Scotland, Scottish Power Energy Networks, South Lanarkshire Council",South Lanarkshire,G75 9LW,Any,ChargePlace Scotland,32,821.11,1,100.00%
Jun-23,APT50917,50917,Forth Valley College,Stirling,FK8 1SE,Any,ChargePlace Scotland,0,0,0,100.00%
Jun-23,APT50918,50918,Forth Valley College,Clackmannanshire,FK10 1PX,Any,ChargePlace Scotland,0,0,0,100.00%
