Month,Com-ID,Display ID,Owner,Local authority area,Postcode,Domain,Number of sessions,Power drawn (kWh),Number of faults,Uptime,Display category
Apr-24,61982,61982,"ChargePlace Scotland, East Ayrshire Council, Ayrshire Roads Alliance",East Ayrshire,,ChargePlace Scotland,41,960.77,0,100.00%,Public
Apr-24,61983,61983,"ChargePlace Scotland, East Ayrshire Council, Ayrshire Roads Alliance",East Ayrshire,,ChargePlace Scotland,45,1046.35,0,100.00%,Public
Apr-24,61984,61984,"ChargePlace Scotland, East Ayrshire Council, Ayrshire Roads Alliance",East Ayrshire,,ChargePlace Scotland,60,1196.13,0,100.00%,Public
Apr-24,61985,61985,"ChargePlace Scotland, East Ayrshire Council, Ayrshire Roads Alliance",East Ayrshire,,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,61986,61986,"ChargePlace Scotland, South Ayrshire Council, Ayrshire Roads Alliance",South Ayrshire,,ChargePlace Scotland,56,1840.48,10,85.40%,Public
Apr-24,61988,61988,"ChargePlace Scotland, Glasgow City Council",Glasgow City,,ChargePlace Scotland,38,1057.7,0,100.00%,Public
Apr-24,61989,61989,"ChargePlace Scotland, North Ayrshire Council",North Ayrshire,,ChargePlace Scotland,20,616.37,1,75.40%,Public
Apr-24,62000,62000,"ChargePlace Scotland, East Ayrshire Council, Ayrshire Roads Alliance",East Ayrshire,,ChargePlace Scotland,32,826.67,0,100.00%,Public
Apr-24,62011,62011,"ChargePlace Scotland, Dundee City Council",Dundee City,DD4 7PN,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,62033,62033,"North Lanarkshire Council, ChargePlace Scotland",North Lanarkshire,ML6 6EX,ChargePlace Scotland,0,0,0,99.70%,Public
Apr-24,62034,62034,"North Lanarkshire Council, ChargePlace Scotland",North Lanarkshire,ML6 6EX,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,62037,62037,"North Lanarkshire Council, ChargePlace Scotland",North Lanarkshire,ML6 6EX,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,62038,62038,"North Lanarkshire Council, ChargePlace Scotland",North Lanarkshire,ML6 6EX,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,62039,62039,"Falkirk Council, ChargePlace Scotland",Falkirk,FK2 7EN,ChargePlace Scotland,63,1747.33,0,97.90%,Public
Apr-24,62040,62040,"Falkirk Council, ChargePlace Scotland",Falkirk,FK2 7EN,ChargePlace Scotland,96,2196.49,0,79.70%,Public
Apr-24,62046,62046,"Renfrewshire Council, ChargePlace Scotland",Renfrewshire,PA1 1DR,ChargePlace Scotland,5,57.63,1,100.00%,Public
Apr-24,62101,62101,"Falkirk Council, ChargePlace Scotland",Falkirk,FK1 5LF,ChargePlace Scotland,3,82.62,0,100.00%,Public
Apr-24,62105,62105,"Falkirk Council, ChargePlace Scotland",Falkirk,FK5 4AN,ChargePlace Scotland,148,2900.58,0,95.80%,Public
Apr-24,62114,62114,"ChargePlace Scotland, Edinburgh Napier University",City of Edinburgh,EH11 4BN,ChargePlace Scotland,30,509.14,1,98.30%,Public
Apr-24,62122,62122,"ChargePlace Scotland, James Hutton Institute, Dundee",Perth and Kinross,DD2 5DA,ChargePlace Scotland,64,910.82,0,100.00%,Public
Apr-24,62124,62124,"Dundee City Council 150kW Bus Chargers, Ember",Dundee City,DD1 4QD,ChargePlace Scotland,29,231.97,1,92.90%,Public
Apr-24,62131,62131,"ChargePlace Scotland, East Ayrshire Council, Ayrshire Roads Alliance",East Ayrshire,KA3 7BT,ChargePlace Scotland,19,505.94,1,100.00%,Public
Apr-24,62133,62133,"ChargePlace Scotland, East Ayrshire Council, Ayrshire Roads Alliance",East Ayrshire,KA3 7BT,ChargePlace Scotland,23,667.29,1,97.60%,Public
Apr-24,62141,62141,"ChargePlace Scotland, THE HIGHLAND COUNCIL",Highland,IV3 5SS,ChargePlace Scotland,13,154.32,3,100.00%,Public
Apr-24,62142,62142,"ChargePlace Scotland, THE HIGHLAND COUNCIL",Highland,IV3 5SS,ChargePlace Scotland,21,336.53,0,92.00%,Public
Apr-24,62143,62143,"THE HIGHLAND COUNCIL, ChargePlace Scotland",Highland,IV3 5SS,ChargePlace Scotland,49,1220.56,1,92.60%,Public
Apr-24,62144,62144,"ChargePlace Scotland, THE HIGHLAND COUNCIL",Highland,IV2 5NA,ChargePlace Scotland,1,63.64,0,100.00%,Public
Apr-24,62145,62145,"ChargePlace Scotland, THE HIGHLAND COUNCIL",Highland,IV2 5NA,ChargePlace Scotland,1,9.05,0,100.00%,Public
Apr-24,62151,62151,"THE HIGHLAND COUNCIL, ChargePlace Scotland",Highland,IV2 5NA,ChargePlace Scotland,37,930.36,2,98.80%,Public
Apr-24,62152,62152,"THE HIGHLAND COUNCIL, ChargePlace Scotland",Highland,IV2 5NA,ChargePlace Scotland,54,1301.54,0,98.60%,Public
Apr-24,62153,62153,"NHS TSH Car Parks, NHS State Hospital Carstairs, ChargePlace Scotland",South Lanarkshire,ML11 8RP,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,62154,62154,"NHS TSH Car Parks, NHS State Hospital Carstairs, ChargePlace Scotland",South Lanarkshire,ML11 8RP,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,62155,62155,"NHS TSH Car Parks, NHS State Hospital Carstairs, ChargePlace Scotland",South Lanarkshire,ML11 8RP,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,62171,62171,"NHS TSH Internal, NHS State Hospital Carstairs, ChargePlace Scotland, NHS The State Hospital",South Lanarkshire,ML11 8PR,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,62172,62172,"NHS TSH Internal, NHS State Hospital Carstairs, ChargePlace Scotland, NHS The State Hospital",South Lanarkshire,ML11 8PR,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,62201,62201,"ChargePlace Scotland, Rosemount Workspace",Glasgow City,G21 2QA,ChargePlace Scotland,2,26.58,0,100.00%,Public
Apr-24,62202,62202,"ChargePlace Scotland, Rosemount Workspace",Glasgow City,G21 2QA,ChargePlace Scotland,1,17.12,0,100.00%,Public
Apr-24,62203,62203,"ChargePlace Scotland, Rosemount Workspace",Glasgow City,G21 2QA,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,62206,62206,"ChargePlace Scotland, West Lothian Council",West Lothian,,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,62207,62207,"ChargePlace Scotland, Perth & Kinross Council",Perth and Kinross,PH10 6BT,ChargePlace Scotland,4,105.82,0,100.00%,Public
Apr-24,62208,62208,"ChargePlace Scotland, Perth & Kinross Council",Perth and Kinross,PH10 6BT,ChargePlace Scotland,15,318.79,0,100.00%,Public
Apr-24,62211,62211,"Morvern Community Development Company Ltd, ChargePlace Scotland",Highland,,ChargePlace Scotland,6,85.1,3,100.00%,Public
Apr-24,62216,62216,"ChargePlace Scotland, West Lothian Council",West Lothian,,ChargePlace Scotland,2,43.8,0,100.00%,Public
Apr-24,62218,62218,"Clackmannanshire Council, ChargePlace Scotland",Clackmannanshire,FK10 1BD,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,62227,62227,"ChargePlace Scotland, Clackmannanshire Council",Clackmannanshire,FK10 3AZ,ChargePlace Scotland,3,49.72,0,100.00%,Public
Apr-24,62256,62256,"ChargePlace Scotland, Wheatley Group",Glasgow City,G33 3JL,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,62258,62258,"ChargePlace Scotland, Wheatley Group",Glasgow City,G21 2PX,ChargePlace Scotland,10,372.72,1,100.00%,Public
Apr-24,62261,62261,"ChargePlace Scotland, Wheatley Group",Glasgow City,G21 2PX,ChargePlace Scotland,3,64.91,0,100.00%,Public
Apr-24,62266,62266,"ChargePlace Scotland, Wheatley Group",Glasgow City,G21 2PX,ChargePlace Scotland,11,228.08,0,100.00%,Public
Apr-24,62268,62268,"Wheatley Group, ChargePlace Scotland",Glasgow City,G82 5DB,ChargePlace Scotland,1,2.96,0,100.00%,Public
Apr-24,62278,62278,"ChargePlace Scotland, Wheatley Group",West Lothian,EH49 7DB,ChargePlace Scotland,1,15.71,0,100.00%,Public
Apr-24,62281,62281,"ChargePlace Scotland, Wheatley Group",West Lothian,EH49 7DB,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,62287,62287,"ChargePlace Scotland, Wheatley Group",West Lothian,EH49 7DB,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,62288,62288,"ChargePlace Scotland, Wheatley Group",West Lothian,EH49 7DB,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,62304,62304,"ChargePlace Scotland, Stirling Council",Stirling,FK8 2DZ,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,62305,62305,"ChargePlace Scotland, Stirling Council",Stirling,FK8 2DZ,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,62306,62306,"ChargePlace Scotland, Stirling Council",Stirling,FK8 2DZ,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,62307,62307,"ChargePlace Scotland, Stirling Council",Stirling,FK8 2DZ,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,62308,62308,"ChargePlace Scotland, Stirling Council",Stirling,FK8 2DZ,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,62309,62309,"ChargePlace Scotland, Stirling Council",Stirling,FK8 2DZ,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,62310,62310,"ChargePlace Scotland, Stirling Council",Stirling,FK8 2DZ,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,62314,62314,"ChargePlace Scotland, Stirling Council",Stirling,FK8 2DZ,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,62315,62315,"ChargePlace Scotland, Stirling Council",Stirling,FK8 2DZ,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,62316,62316,"ChargePlace Scotland, Stirling Council",Stirling,FK8 2DZ,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,62317,62317,"ChargePlace Scotland, Stirling Council",Stirling Council,FK8 3UQ,ChargePlace Scotland,50,672.8,0,100.00%,Public
Apr-24,62318,62318,"ChargePlace Scotland, Stirling Council",Stirling Council,FK8 3UQ,ChargePlace Scotland,54,629.26,0,100.00%,Public
Apr-24,62326,62326,"ChargePlace Scotland, Aberdeen City Council",Aberdeen City,AB21 9TB,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,62327,62327,"ChargePlace Scotland, Aberdeen City Council",Aberdeen City,AB21 9TB,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,62328,62328,"ChargePlace Scotland, Aberdeen City Council",Aberdeen City,AB21 9TB,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,62336,62336,"ChargePlace Scotland, Fife Council",Fife,KY2 6NA,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,62337,62337,"ChargePlace Scotland, Fife Council",Fife,KY2 6NA,ChargePlace Scotland,0,0,0,35.30%,Public
Apr-24,62338,62338,"ChargePlace Scotland, Fife Council",,KY2 6NA,ChargePlace Scotland,0,0,0,35.30%,Public
Apr-24,62356,62356,"ChargePlace Scotland, Perth & Kinross Council",Perth and Kinross,PH2 9LA,ChargePlace Scotland,40,1027.43,0,100.00%,Public
Apr-24,62357,62357,"ChargePlace Scotland, Perth & Kinross Council",Perth and Kinross,PH1 3TU,ChargePlace Scotland,87,2249.6,0,97.50%,Public
Apr-24,62366,62366,"ChargePlace Scotland, Fife Council",Fife,KY1 1NY,ChargePlace Scotland,58,1155.19,0,100.00%,Public
Apr-24,62387,62387,"Gavin Macdonald Flooring, ChargePlace Scotland",Highland,,ChargePlace Scotland,13,696.53,1,100.00%,Public
Apr-24,62407,62407,"ChargePlace Scotland, Cockburnspath Village Hall",Scottish Borders,TD13 5XY,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,62436,62436,"ChargePlace Scotland, Stirling Council",Stirling Council,FK7 7SZ,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,62446,62446,"ChargePlace Scotland, Stirling Council",,FK7 7SZ,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,62508,62508,"ChargePlace Scotland, Stirling Council",Stirling Council,FK7 7SZ,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,62509,62509,"ChargePlace Scotland, Stirling Council",Stirling Council,FK7 7SZ,ChargePlace Scotland,0,0,0,99.80%,Public
Apr-24,62518,62518,"ChargePlace Scotland, Stirling Council",,FK7 7QS,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,62519,62519,"ChargePlace Scotland, Stirling Council",Stirling Council,FK7 7QS,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,62528,62528,"ChargePlace Scotland, Stirling Council",Stirling Council,FK8 1HL,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,62529,62529,"ChargePlace Scotland, Stirling Council",Stirling Council,FK8 1HL,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,62538,62538,"ChargePlace Scotland, Stirling Council",Stirling Council,FK8 1HL,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,62539,62539,"ChargePlace Scotland, Stirling Council",Stirling Council,FK8 1HL,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,62548,62548,"ChargePlace Scotland, Stirling Council",Stirling Council,FK8 1PQ,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,62549,62549,"ChargePlace Scotland, Stirling Council",Stirling Council,FK8 1PQ,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,62653,62653,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,ML6 6EX,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,62654,62654,"ChargePlace Scotland, Falkirk Council",Falkirk,FK2 9EE,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,62655,62655,"Inverclyde Council, ChargePlace Scotland",,PA19 1NQ,ChargePlace Scotland,25,280.03,0,100.00%,Public
Apr-24,62665,62665,"Stirling Council, ChargePlace Scotland",Stirling Council,FK7 7QT,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,62675,62675,"Stirling Council, ChargePlace Scotland",Stirling Council,FK7 7QT,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,62678,62678,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,ML6 6EX,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,62679,62679,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,ML6 6EX,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,62688,62688,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,ML6 6EX,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,62689,62689,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,ML6 6EX,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,62698,62698,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,ML6 6EX,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,62699,62699,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,ML6 6EX,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,62718,62718,"Trees for Life Enterprises Ltd, ChargePlace Scotland",,,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,62719,62719,"ChargePlace Scotland, Trees for Life Enterprises Ltd",,,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,62807,62807,"ChargePlace Scotland, DUMFRIES & GALLOWAY COUNCIL",Dumfries and Galloway,DG12 6AW,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,62808,62808,"ChargePlace Scotland, DUMFRIES & GALLOWAY COUNCIL",Dumfries and Galloway,DG12 6AW,ChargePlace Scotland,3,81.96,0,100.00%,Public
Apr-24,62809,62809,"ChargePlace Scotland, DUMFRIES & GALLOWAY COUNCIL",Dumfries and Galloway,DG12 6AW,ChargePlace Scotland,2,77.7,0,100.00%,Public
Apr-24,62810,62810,"ChargePlace Scotland, DUMFRIES & GALLOWAY COUNCIL",Dumfries and Galloway,DG12 6AW,ChargePlace Scotland,2,45.15,0,100.00%,Public
Apr-24,62817,62817,"ChargePlace Scotland, DUMFRIES & GALLOWAY COUNCIL",Dumfries and Galloway,DG12 6AW,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,62854,62854,"ChargePlace Scotland, DUMFRIES & GALLOWAY COUNCIL",Dumfries and Galloway,DG12 6AW,ChargePlace Scotland,7,151.2,1,77.40%,Public
Apr-24,62855,62855,"ChargePlace Scotland, DUMFRIES & GALLOWAY COUNCIL",Dumfries and Galloway,DG12 6AW,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,62864,62864,"ChargePlace Scotland, DUMFRIES & GALLOWAY COUNCIL",Dumfries and Galloway,DG12 6AW,ChargePlace Scotland,11,258.87,0,99.70%,Public
Apr-24,62865,62865,"ChargePlace Scotland, DUMFRIES & GALLOWAY COUNCIL",Dumfries and Galloway,DG12 6AW,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,62874,62874,"ChargePlace Scotland, DUMFRIES & GALLOWAY COUNCIL",Dumfries and Galloway,DG12 6AW,ChargePlace Scotland,24,680.99,0,99.20%,Public
Apr-24,62875,62875,"ChargePlace Scotland, DUMFRIES & GALLOWAY COUNCIL",Dumfries and Galloway,DG12 6AW,ChargePlace Scotland,1,47.63,0,100.00%,Public
Apr-24,62884,62884,"ChargePlace Scotland, DUMFRIES & GALLOWAY COUNCIL",Dumfries and Galloway,DG1 3UE,ChargePlace Scotland,21,516.01,0,99.40%,Public
Apr-24,62885,62885,"ChargePlace Scotland, DUMFRIES & GALLOWAY COUNCIL",Dumfries and Galloway,DG12 6AW,ChargePlace Scotland,3,98.38,0,100.00%,Public
Apr-24,62894,62894,"ChargePlace Scotland, DUMFRIES & GALLOWAY COUNCIL",Dumfries and Galloway,DG12 6AW,ChargePlace Scotland,15,285.5,0,99.50%,Public
Apr-24,62895,62895,"ChargePlace Scotland, DUMFRIES & GALLOWAY COUNCIL",Dumfries and Galloway,DG12 6AW,ChargePlace Scotland,2,25.6,0,100.00%,Public
Apr-24,62908,62908,"ChargePlace Scotland, Fife Council",Fife,KY15 4HJ,ChargePlace Scotland,181,4770.21,3,96.10%,Public
Apr-24,62909,62909,"ChargePlace Scotland, Stirling Council",Stirling,FK8 3NE,ChargePlace Scotland,15,408.12,2,99.90%,Public
Apr-24,62910,62910,"ChargePlace Scotland, Dundee City Council",Dundee City,DD4 9BX,ChargePlace Scotland,41,373.8,0,100.00%,Public
Apr-24,62916,62916,"ChargePlace Scotland, Perth & Kinross Council",Perth and Kinross,PH1 5JQ,ChargePlace Scotland,65,1152.52,0,54.70%,Public
Apr-24,62917,62917,"ChargePlace Scotland, Perth & Kinross Council",Perth and Kinross,PH1 5JQ,ChargePlace Scotland,19,412.73,1,100.00%,Public
Apr-24,62921,62921,"ChargePlace Scotland, North Ayrshire Council",North Ayrshire,KA27 8JN,ChargePlace Scotland,72,1797.47,0,94.90%,Public
Apr-24,62926,62926,"ChargePlace Scotland, Aberdeen City Council",Aberdeen City,AB15 8PJ,ChargePlace Scotland,0,0,0,93.40%,Public
Apr-24,62931,62931,"ChargePlace Scotland, Argyll & Bute Council",Argyll and Bute,PA20 9AQ,ChargePlace Scotland,61,1436.06,0,98.00%,Public
Apr-24,62932,62932,"ChargePlace Scotland, Argyll & Bute Council",Argyll and Bute,PA20 9AQ,ChargePlace Scotland,64,1565.29,0,96.10%,Public
Apr-24,62943,62943,"ChargePlace Scotland, South Lanarkshire Council",South Lanarkshire,ML3 6PB,ChargePlace Scotland,14,228.86,1,100.00%,Public
Apr-24,62944,62944,"ChargePlace Scotland, South Lanarkshire Council",South Lanarkshire,ML3 6PB,ChargePlace Scotland,5,41.35,1,100.00%,Public
Apr-24,62953,62953,"ChargePlace Scotland, Clackmannanshire Council",Clackmannanshire,FK10 2LW,ChargePlace Scotland,1,4.4,0,100.00%,Public
Apr-24,62973,62973,"ChargePlace Scotland, Perth & Kinross Council",Perth and Kinross,PH1 3DN,ChargePlace Scotland,12,273.24,0,100.00%,Public
Apr-24,62981,62981,"ChargePlace Scotland, East Ayrshire Council",East Ayrshire,KA1 4DA,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,62982,62982,"ChargePlace Scotland, East Ayrshire Council",East Ayrshire,KA1 4DA,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,62991,62991,"ChargePlace Scotland, East Ayrshire Council",East Ayrshire,KA1 4DA,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,62992,62992,"ChargePlace Scotland, East Ayrshire Council",East Ayrshire,KA1 4DA,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,70132,70132,"ChargePlace Scotland, Fife Council",Fife,KY11 8UU,ChargePlace Scotland,17,235.18,1,100.00%,Public
Apr-24,70135,70135,"ChargePlace Scotland, Aberdeenshire Council",,AB42 8EE,ChargePlace Scotland,5,123.26,0,51.60%,Public
Apr-24,87456,87456,"ChargePlace Scotland, Caledonia Housing Association",,PH1 5SU,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,1234567,TEST,,,,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,1611501102/B94060093,50864,"ChargePlace Scotland, Crerar Hotel Group, Loch Fyne Hotel and Spa",Argyll and Bute,PA32 8XT,ChargePlace Scotland,16,184.24,1,100.00%,Public
Apr-24,1611510529/B94060093,50335,"ChargePlace Scotland, Ore Valley Housing Association",Fife,KY5 9AF,ChargePlace Scotland,0,0,0,97.80%,Public
Apr-24,1611510546/B94060093,50865,"ChargePlace Scotland, The Ecology Centre",Fife,KY3 9YG,ChargePlace Scotland,13,59.45,0,92.90%,Public
Apr-24,1611510551/B94060093,50244,"ChargePlace Scotland, Wilderness Scotland Ltd",Highland,PH22 1ST,ChargePlace Scotland,48,1251.5,2,100.00%,Public
Apr-24,1611511018/B94060093,50868,"ChargePlace Scotland, The Powfoot Hotel",Dumfries and Galloway,DG12 5RN,ChargePlace Scotland,2,105.86,0,100.00%,Public
Apr-24,1611511030/B94060093,50347,"ChargePlace Scotland, Ore Valley Housing Association",Fife,KY5 0BW,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,1611513803-B94060094,50998,"ChargePlace Scotland, Fife College, Fife College - Levenmouth Campus",Fife,KY8 1EA,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,1612505824-B94060091,51369,JOA Leisure Ltd - Flipout,South Lanarkshire,G73 1UG,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,1701522489-B94060091,51368,JOA Leisure Ltd - Flipout,South Lanarkshire,G73 1UG,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,1701522494-B94060091,50500,"ChargePlace Scotland, The Avenue Shopping Centre",East Renfrewshire,G77 6TW,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,1702500364-B94060091,50168,"ChargePlace Scotland, NHS Golden Jubilee",West Dunbartonshire,G81 4SA,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,1705510375-B94060091,50847,"ChargePlace Scotland, Loch Insh Outdoor Centre",Highland,PH21 1NU,ChargePlace Scotland,0,0,1,100.00%,Public
Apr-24,1705510388-B94060091,50848,Loch Insh Outdoor Centre,Highland,PH21 1NU,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,1711512050-B94060093,50862,"ChargePlace Scotland, Crerar Hotel Group, Isle of Mull Hotel and Spa",Argyll and Bute,PA65 6BB,ChargePlace Scotland,10,287.05,4,100.00%,Public
Apr-24,1711524472/B94060093,50860,"ChargePlace Scotland, Crerar Hotel Group, Golf View Hotel",Highland,IV12 4HD,ChargePlace Scotland,0,0,1,100.00%,Public
Apr-24,1712507991/B94060093,50859,"ChargePlace Scotland, Crerar Hotel Group, Thainstone House",Aberdeenshire,AB51 5NT,ChargePlace Scotland,23,594.11,1,100.00%,Public
Apr-24,1712507993/B94060093,50861,"ChargePlace Scotland, Crerar Hotel Group, Oban Bay Hotel and Spa",Argyll and Bute,PA34 5AE,ChargePlace Scotland,6,132.69,2,100.00%,Public
Apr-24,1712508007-B94060093,50863,"ChargePlace Scotland, Crerar Hotel Group, Loch Fyne Hotel and Spa",Argyll and Bute,PA32 8XT,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,1712508020/B94060093,51961,"ChargePlace Scotland, INVERNESS THISTLE & CALEDONIAN FC LTD",Highland,IV1 1FF,ChargePlace Scotland,4,6.83,0,100.00%,Public
Apr-24,50331 - APTCYCPIP-0071-13,50331,"ChargePlace Scotland, Edinburgh College",City of Edinburgh,EH15 2PP,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,ACE0346234,62257,"ChargePlace Scotland, Wheatley Group",Glasgow City,G33 3JL,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,ACE0346371,62251,"ChargePlace Scotland, Wheatley Group",Glasgow City,G33 3JL,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,ACE0527434,62437,"ChargePlace Scotland, Midlothian Council",Midlothian,EH19 3GB,ChargePlace Scotland,4,30.52,0,100.00%,Public
Apr-24,ACE0527435,62447,"ChargePlace Scotland, Midlothian Council",Midlothian,EH19 3GB,ChargePlace Scotland,12,218.73,0,100.00%,Public
Apr-24,ACE0527436,62417,"ChargePlace Scotland, Midlothian Council",Midlothian,EH19 3GB,ChargePlace Scotland,1,18.75,0,100.00%,Public
Apr-24,ACE0527437,62427,"ChargePlace Scotland, Midlothian Council",Midlothian,EH19 3GB,ChargePlace Scotland,15,415.14,0,100.00%,Public
Apr-24,ACE053626,62234,"ChargePlace Scotland, Midlothian Council",Midlothian,EH22 1GH,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,ACE0537622,62225,"ChargePlace Scotland, Midlothian Council",Midlothian,EH22 1GH,ChargePlace Scotland,30,1057.4,0,100.00%,Public
Apr-24,ACE0537623,62245,"ChargePlace Scotland, Midlothian Council",Midlothian,Eh22 1GJ,ChargePlace Scotland,2,9.78,0,100.00%,Public
Apr-24,ACE0537624,62215,"ChargePlace Scotland, Midlothian Council",Midlothian,EH22 1GH,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,ACE0537625,62224,"ChargePlace Scotland, Midlothian Council",Midlothian,EH22 1GH,ChargePlace Scotland,23,629.31,0,100.00%,Public
Apr-24,ACE0537627,62244,"ChargePlace Scotland, Midlothian Council",Midlothian,EH22 1GH,ChargePlace Scotland,57,1773.36,0,100.00%,Public
Apr-24,ACE0600771,62739,"ChargePlace Scotland, Midlothian Council",Midlothian,EH22 1LB,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,ACE0600772,62749,"ChargePlace Scotland, Midlothian Council",Midlothian,EH22 1LB,ChargePlace Scotland,2,14.67,0,100.00%,Public
Apr-24,APT1138-0001-12,50246,"ChargePlace Scotland, University of Dundee",Dundee City,DD1 5EN,ChargePlace Scotland,35,250.25,0,100.00%,Public
Apr-24,APT50035,50035,"ChargePlace Scotland, Glenmoriston Arms Hotel",Highland,IV63 7YA,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,APT50045,50045,"ChargePlace Scotland, University of Edinburgh",City of Edinburgh,EH89LN,ChargePlace Scotland,0,0,0,100.00%,Public
Apr-24,APT50217,50217,"ChargePlace Scotland, Renfrewshire Council",Renfrewshire,PA5 8FA,ChargePlace Scotland,45,755.15,0,100.00%,Public
Apr-24,APT50223,50223,"ChargePlace Scotland, Fife Council",Fife,KY11 7EJ,ChargePlace Scotland,51,152.74,0,100.00%,Public
Apr-24,APT50231,50231,"ChargePlace Scotland, Scottish Canals",Highland,PH33 7JH,ChargePlace Scotland,28,822.29,0,100.00%,Public
