Month,Com-ID,Display ID,Owner,Local authority area,Postcode,Allowed vehicle type,Domain,Number of sessions,Power drawn (kWh),Number of tickets,Uptime
Nov-22,51565,51565,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G4 0UW,Any,ChargePlace Scotland,251,6234.98,7,90.80%
Nov-22,52687,52687,"ChargePlace Scotland, Falkirk Council, Falkirk Council 50KW Tariff",Falkirk,FK2 9EE,Any,ChargePlace Scotland,300,6733.62,0,90.80%
Nov-22,CMU2256,54185,"ChargePlace Scotland, Scottish Borders, Scottish Borders Rapid Tariff, BP - ChargePlace Scotland",Scottish Borders,EH46 7EQ,Any,ChargePlace Scotland,145,2676.31,2,90.80%
Nov-22,EFA50965,50965,"ChargePlace Scotland, Moray Council",Moray,AB37 9EX,Any,ChargePlace Scotland,37,474.83,0,90.80%
Nov-22,52935,52935,"ChargePlace Scotland, Hampden Park",Glasgow City,G42 9BA,Any,ChargePlace Scotland,114,1957.72,3,90.70%
Nov-22,51516,51516,"ChargePlace Scotland, Perth & Kinross Council",Perth and Kinross,KY13 8FH,Any,ChargePlace Scotland,704,13636.9,15,90.60%
Nov-22,CMU2060,52215,"ChargePlace Scotland, North Ayrshire Council, BP - ChargePlace Scotland",North Ayrshire,KA12 0DF,Any,ChargePlace Scotland,109,1720.81,3,90.50%
Nov-22,50282,50282,"ChargePlace Scotland, Perth & Kinross Council",Perth and Kinross,PH16 5AW,Any,ChargePlace Scotland,113,2116.67,5,90.40%
Nov-22,51352,51352,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council 7 kW",City of Edinburgh,EH4 7ES,Any,ChargePlace Scotland,33,417.16,3,90.40%
Nov-22,52405,52405,"ChargePlace Scotland, Moray Council",Moray,AB38 9PH,Any,ChargePlace Scotland,24,716.5,0,90.40%
Nov-22,54143,54143,"ChargePlace Scotland, Scottish Power Energy Networks, South Lanarkshire Council Public",South Lanarkshire,ML9 1ER,Any,ChargePlace Scotland,218,4812.44,0,90.40%
Nov-22,60312,60312,"Aberdeenshire Council, Aberdeenshire Council 50kW Tariff, ChargePlace Scotland",Aberdeenshire,AB42 2YD,Any,ChargePlace Scotland,195,3175.36,3,90.40%
Nov-22,52748,52748,"ChargePlace Scotland, Perth & Kinross Council",Perth and Kinross,PH13 9AD,Any,ChargePlace Scotland,361,8227.75,1,90.30%
Nov-22,52042,52042,"Ayrshire Roads Alliance, ChargePlace Scotland, East Ayrshire Council",East Ayrshire,KA5 5BE,Any,ChargePlace Scotland,390,8734.36,2,90.20%
Nov-22,52240,52240,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G5 0NA,Any,ChargePlace Scotland,104,2189.84,0,90.20%
Nov-22,53554,53554,"ChargePlace Scotland, Stirling Council",Stirling,FK9 4TW,Any,ChargePlace Scotland,48,1324.32,1,90.20%
Nov-22,60443,60443,"ChargePlace Scotland, West Lothian Council",West Lothian,EH47 9JD,Any,ChargePlace Scotland,265,5724.21,0,90.20%
Nov-22,60692,60692,"ChargePlace Scotland, Falkirk Council, Falkirk Council 50KW Tariff",Falkirk,FK2 7EW,Any,ChargePlace Scotland,135,3503.16,1,90.10%
Nov-22,51510,51510,"Argyll & Bute Council, Argyll & Bute Council 50kW Tariff, ChargePlace Scotland",Argyll and Bute,PA34 5DD,Any,ChargePlace Scotland,110,2443.98,5,90.00%
Nov-22,52961,52961,"Ayrshire Roads Alliance, ChargePlace Scotland, East Ayrshire Council",South Ayrshire,KA9 1SX,Any,ChargePlace Scotland,168,3841.89,2,90.00%
Nov-22,52730,52730,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G42 8RB,Any,ChargePlace Scotland,116,2243.01,2,89.90%
Nov-22,54306,54306,"ChargePlace Scotland, Scottish Power Energy Networks, South Lanarkshire Council Public",South Lanarkshire,G72 7EA,Any,ChargePlace Scotland,47,675.51,3,89.90%
Nov-22,60233,60233,"ChargePlace Scotland, Wheatley Group",Glasgow City,G13 3HF,Any,ChargePlace Scotland,41,894.88,0,89.90%
Nov-22,51569,51569,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G34 9PE,Any,ChargePlace Scotland,111,1489.79,2,89.80%
Nov-22,52242,52242,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G5 0NH,Any,ChargePlace Scotland,130,2305.68,0,89.60%
Nov-22,APT51549,51549,"ChargePlace Scotland, Dundee City Council, Dundee City Council 50kW Tariff",Dundee City,DD2 3BH,Any,ChargePlace Scotland,436,5652.72,1,89.60%
Nov-22,EFA00015,51249,"ChargePlace Scotland, Perth & Kinross Council",Perth and Kinross,PH8 0AT,Any,ChargePlace Scotland,408,9092.18,6,89.60%
Nov-22,EFA50967,50967,"ChargePlace Scotland, Fife Council, Fife Council 50kw Tariff",Fife,KY7 6GH,Any,ChargePlace Scotland,334,6026.36,4,89.60%
Nov-22,50216,50216,"Aberdeen City Council, Aberdeen City Council 7kW Tariff, ChargePlace Scotland",Aberdeen City,AB24 5AR,Any,ChargePlace Scotland,10,236.79,0,89.50%
Nov-22,51080,51080,"Aberdeenshire Council, Aberdeenshire Council 50kW Tariff, ChargePlace Scotland",Aberdeenshire,AB43 9BD,Any,ChargePlace Scotland,86,1981,2,89.50%
Nov-22,50260,50260,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,ML1 3ED,Any,ChargePlace Scotland,86,13933.8,0,89.30%
Nov-22,54300,54300,"ChargePlace Scotland, Scottish Power Energy Networks, South Lanarkshire Council Public",South Lanarkshire,G72 7EA,Any,ChargePlace Scotland,357,8337.52,1,89.30%
Nov-22,61031,61031,"ChargePlace Scotland, West Lothian Council",West Lothian,EH52 6FY,Any,ChargePlace Scotland,309,8466.57,2,89.30%
Nov-22,52309,52309,"Argyll & Bute Council, Argyll & Bute Council 22kW Tariff, ChargePlace Scotland",Argyll and Bute,PA29 6TY,Any,ChargePlace Scotland,18,236.16,5,89.20%
Nov-22,61413,61413,"ChargePlace Scotland, Dumfries and Galloway Council, Dumfries and Galloway Council 50kW Tariff",Dumfries and Galloway,DG1 1LN,Any,ChargePlace Scotland,39,890.28,1,89.20%
Nov-22,T53-HU1-0817-010,51525,"Aberdeen City Council, Aberdeen City Council 50kW Tariff, ChargePlace Scotland",Aberdeen City,AB15 8PS,Any,ChargePlace Scotland,352,8360.22,4,89.20%
Nov-22,54005,54005,"ChargePlace Scotland, West Lothian Council",West Lothian,EH53 0GU,Any,ChargePlace Scotland,180,4032.76,0,89.10%
Nov-22,50560,50560,"ChargePlace Scotland, Comhairle Nan Eilean Siar, Comhairle Nan Eilean Siar 22kW Tariff",Na h-Eileanan an Iar,HS3 3BG,Any,ChargePlace Scotland,9,186.02,0,89.00%
Nov-22,52017,52017,"Ayrshire Roads Alliance, ChargePlace Scotland, East Ayrshire Council",East Ayrshire,KA18 1DW,Any,ChargePlace Scotland,394,9364.17,1,89.00%
Nov-22,53217,53217,"Angus Council, ChargePlace Scotland",Angus,DD8 1WH,Any,ChargePlace Scotland,156,3745,0,89.00%
Nov-22,APT50768,50768,Loch Lomond & The Trossachs National Park Authority,Stirling,G63 0JQ,Any,ChargePlace Scotland,46,260.91,4,89.00%
Nov-22,EFA00017,51240,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G4 0UW,Any,ChargePlace Scotland,350,7897.81,21,89.00%
Nov-22,51564,51564,"ChargePlace Scotland, Fife Council, Fife Council 50kw Tariff",Fife,KY7 6GH,Any,ChargePlace Scotland,326,9552.11,1,88.90%
Nov-22,52871,52871,"Aberdeenshire Council, Aberdeenshire Council 7kW Tariff, ChargePlace Scotland",Aberdeen City,AB16 5GB,Any,ChargePlace Scotland,41,786.07,0,88.90%
Nov-22,50929,50929,"ChargePlace Scotland, South Lanarkshire Council Public",South Lanarkshire,G74 5LB,Any,ChargePlace Scotland,247,4429.74,10,88.80%
Nov-22,52027,52027,"Ayrshire Roads Alliance, ChargePlace Scotland, East Ayrshire Council",East Ayrshire,KA1 1RJ,Any,ChargePlace Scotland,132,2295.54,3,88.80%
Nov-22,51712,51712,"ChargePlace Scotland, Stirling Council",Stirling,FK8 2DZ,Any,ChargePlace Scotland,136,2175.19,1,88.70%
Nov-22,52737,52737,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G42 8YZ,Any,ChargePlace Scotland,119,2683.89,1,88.70%
Nov-22,60243,60243,"ChargePlace Scotland, Wheatley Group",Glasgow City,G15 7ES,Any,ChargePlace Scotland,9,50.78,0,88.70%
Nov-22,60401,60401,"ChargePlace Scotland, Perth & Kinross Council",Perth and Kinross,PH16 5AL,Any,ChargePlace Scotland,369,9003.93,2,88.70%
Nov-22,51584,51584,"ChargePlace Scotland, Dundee City Council, Dundee City Council 50kW Tariff",Dundee City,DD2 3BH,Any,ChargePlace Scotland,440,6164.38,0,88.60%
Nov-22,51718,51718,"Aberdeenshire Council, Aberdeenshire Council 22kW Tariff, ChargePlace Scotland",Aberdeenshire,AB41 9AE,Any,ChargePlace Scotland,29,419.36,2,88.60%
Nov-22,52076,52076,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G3 8DP,Any,ChargePlace Scotland,36,625.51,1,88.60%
Nov-22,54045,54045,"ChargePlace Scotland, East Lothian Council, East Lothian Council 50kW Tariff",East Lothian,EH21 7DB,Any,ChargePlace Scotland,139,2243.16,1,88.60%
Nov-22,60148,60148,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G42 8UH,Any,ChargePlace Scotland,162,3667.56,2,88.60%
Nov-22,52018,52018,"Ayrshire Roads Alliance, ChargePlace Scotland, East Ayrshire Council",South Ayrshire,KA18 1DP,Any,ChargePlace Scotland,364,8015.22,2,88.50%
Nov-22,54266,54266,"ChargePlace Scotland, Perth & Kinross Council",Perth and Kinross,PH7 3EY,Any,ChargePlace Scotland,501,8075.91,1,88.50%
Nov-22,60695,60695,"ChargePlace Scotland, Dundee City Council, Dundee City Council 50kW Tariff",Dundee City,DD2 3BL,Any,ChargePlace Scotland,408,6282.88,1,88.50%
Nov-22,60872,60872,"ChargePlace Scotland, Renfrewshire Council",Renfrewshire,PA3 2DJ,Any,ChargePlace Scotland,108,1811.68,1,88.50%
Nov-22,52260,52260,"ChargePlace Scotland, Stirling Council",Stirling,FK15 9AE,Any,ChargePlace Scotland,167,2292.82,1,88.40%
Nov-22,52339,52339,"ChargePlace Scotland, South Lanarkshire Council Public",South Lanarkshire,ML12 6DT,Any,ChargePlace Scotland,147,3281.18,2,88.40%
Nov-22,54101,54101,"ChargePlace Scotland, Scottish Power Energy Networks, South Lanarkshire Council Public",South Lanarkshire,G74 3EU,Any,ChargePlace Scotland,388,9018.05,3,88.40%
Nov-22,52036,52036,"Ayrshire Roads Alliance, ChargePlace Scotland, East Ayrshire Council",East Ayrshire,KA3 7BU,Any,ChargePlace Scotland,111,1992.79,2,88.30%
Nov-22,52917,52917,"ChargePlace Scotland, Clackmannanshire Council",Clackmannanshire,FK10 3EA,Any,ChargePlace Scotland,414,10504.9,2,88.30%
Nov-22,54244,54244,"ChargePlace Scotland, Perth & Kinross Council",Perth and Kinross,PH10 6AW,Any,ChargePlace Scotland,437,10270.1,1,88.30%
Nov-22,EFA51223,51223,"ChargePlace Scotland, Clackmannanshire Council",Clackmannanshire,FK10 1EB,Any,ChargePlace Scotland,452,8795.19,1,88.30%
Nov-22,UC25174,61142,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council Rapid, BP - ChargePlace Scotland",City of Edinburgh,EH14 4AT,Any,ChargePlace Scotland,271,4564.96,3,88.30%
Nov-22,50349,50349,"ChargePlace Scotland, Dundee City Council, Dundee City Council 50kW Tariff",Dundee City,DD1 4BX,Any,ChargePlace Scotland,20,275.48,1,88.10%
Nov-22,60667,60667,"ChargePlace Scotland, Taste Perthshire",Perth and Kinross,PH1 4EB,Any,ChargePlace Scotland,57,1322.5,4,88.10%
Nov-22,60884,60884,"ChargePlace Scotland, Renfrewshire Council",Renfrewshire,PA1 1XN,Any,ChargePlace Scotland,4,45.72,4,88.10%
Nov-22,61419,61419,"ChargePlace Scotland, East Lothian Council, East Lothian Council 50kW Tariff",East Lothian,EH33 1JB,Any,ChargePlace Scotland,68,1282.93,0,88.00%
Nov-22,52188,52188,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G4 0SY,Any,ChargePlace Scotland,30,780.72,4,87.90%
Nov-22,60014,60014,"ChargePlace Scotland, Perth & Kinross Council",Perth and Kinross,PH3 1AA,Any,ChargePlace Scotland,495,10932.3,0,87.90%
Nov-22,52262,52262,"ChargePlace Scotland, Stirling Council",Stirling,G63 0TF,Any,ChargePlace Scotland,404,9880.95,4,87.80%
Nov-22,52733,52733,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G51 1BG,Any,ChargePlace Scotland,98,2325.67,0,87.80%
Nov-22,53599,53599,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,ML6 9EY,Any,ChargePlace Scotland,83,1477.01,0,87.80%
Nov-22,53603,53603,"ChargePlace Scotland, Highland Council, Highland Council Destination Chargers",Highland,PH32 4DF,Any,ChargePlace Scotland,10,45.96,0,87.80%
Nov-22,EFA00016,51250,"ChargePlace Scotland, Perth & Kinross Council",Perth and Kinross,PH3 1AA,Any,ChargePlace Scotland,457,10259.1,4,87.80%
Nov-22,60001,60001,"ChargePlace Scotland, South Lanarkshire Council Public",South Lanarkshire,ML3 6BJ,Any,ChargePlace Scotland,249,6457.31,1,87.70%
Nov-22,CMU2011,52384,"ChargePlace Scotland, Scottish Borders, Scottish Borders Rapid Tariff, BP - ChargePlace Scotland",Scottish Borders,TD6 9LD,Any,ChargePlace Scotland,229,3960.54,6,87.70%
Nov-22,52090,52090,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G41 3YR,Any,ChargePlace Scotland,160,2625.21,3,87.60%
Nov-22,60196,60196,"ChargePlace Scotland, Renfrewshire Council",Renfrewshire,PA2 6ND,Any,ChargePlace Scotland,144,2819.25,1,87.60%
Nov-22,60489,60489,"ChargePlace Scotland, Fife Council, Fife Council 50kw Tariff",Fife,KY11 7EG,Any,ChargePlace Scotland,435,11448.8,8,87.50%
Nov-22,51196,51196,"ChargePlace Scotland, South Lanarkshire Council Public",South Lanarkshire,ML9 1BN,Any,ChargePlace Scotland,121,2170.16,2,87.40%
Nov-22,53219,53219,"Angus Council, ChargePlace Scotland",Angus,DD8 1WH,Any,ChargePlace Scotland,252,5513.34,0,87.40%
Nov-22,UC25048,61097,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council 22 kW, BP - ChargePlace Scotland",City of Edinburgh,EH3 6TE,Any,ChargePlace Scotland,200,3345.91,3,87.40%
Nov-22,53963,53963,"ChargePlace Scotland, NHS Forth Valley",Falkirk,FK1 5SU,Any,ChargePlace Scotland,186,4125.69,0,87.30%
Nov-22,51595,51595,"ChargePlace Scotland, Dundee City Council, Dundee City Council 50kW Tariff",Dundee City,DD5 2HD,Any,ChargePlace Scotland,297,4133.89,0,87.20%
Nov-22,51079,51079,"Aberdeenshire Council, Aberdeenshire Council 50kW Tariff, ChargePlace Scotland",Aberdeenshire,AB35 5YE,Any,ChargePlace Scotland,57,1110.87,1,87.10%
Nov-22,51585,51585,"ChargePlace Scotland, Dundee City Council, Dundee City Council 50kW Tariff",Dundee City,DD2 3BH,Any,ChargePlace Scotland,457,7195.35,0,86.90%
Nov-22,54010,54010,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,G67 1LA,Any,ChargePlace Scotland,368,8336.94,1,86.90%
Nov-22,52234,52234,"ChargePlace Scotland, Inverclyde Council",Inverclyde,PA16 0FZ,Any,ChargePlace Scotland,50,1134.54,1,86.80%
Nov-22,60199,60199,"ChargePlace Scotland, Renfrewshire Council",Renfrewshire,PA3 3RA,Any,ChargePlace Scotland,99,1400.94,0,86.80%
Nov-22,51987,51987,"ChargePlace Scotland, Fife Council, Fife Council 7kw Tariff",Fife,KY11 7EJ,Any,ChargePlace Scotland,16,498.51,1,86.60%
Nov-22,60015,60015,"ChargePlace Scotland, Perth & Kinross Council",Perth and Kinross,PH3 1AA,Any,ChargePlace Scotland,530,11309.6,1,86.40%
Nov-22,APT51425,51425,"ChargePlace Scotland, Dundee City Council, Dundee City Council 50kW Tariff",Dundee City,DD4 6BY,Any,ChargePlace Scotland,425,6173.62,1,86.40%
Nov-22,50995,50995,"ChargePlace Scotland, Perth & Kinross Council",Perth and Kinross,PH15 2AD,Any,ChargePlace Scotland,189,3328.96,10,86.30%
Nov-22,51550,51550,"ChargePlace Scotland, Dundee City Council, Dundee City Council 50kW Tariff",Dundee City,DD2 3BH,Any,ChargePlace Scotland,252,4038.45,2,86.30%
Nov-22,52094,52094,"ChargePlace Scotland, Wheatley Group",Glasgow City,G40 3BS,Any,ChargePlace Scotland,65,1520.1,1,86.30%
Nov-22,60646,60646,"ChargePlace Scotland, Clackmannanshire Council",Clackmannanshire,FK10 1EP,Any,ChargePlace Scotland,89,1447.04,0,86.30%
Nov-22,51604,51604,"ChargePlace Scotland, East Lothian Council, East Lothian Council 50kW Tariff",East Lothian,EH40 3DP,Any,ChargePlace Scotland,76,1612.55,3,86.20%
Nov-22,60010,60010,"ChargePlace Scotland, Dumfries and Galloway Council, Dumfries and Galloway Council 50kW Tariff",Dumfries and Galloway,DG7 1BE,Any,ChargePlace Scotland,126,2632.45,3,86.20%
Nov-22,50745,50745,"ChargePlace Scotland, Perth & Kinross Council",Perth and Kinross,KY13 8FH,Any,ChargePlace Scotland,493,8809.58,13,86.00%
Nov-22,52070,52070,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G3 8DP,Any,ChargePlace Scotland,83,931.53,1,86.00%
Nov-22,51683,51683,"ChargePlace Scotland, SEPA (Public)",Stirling,FK9 4TZ,Any,ChargePlace Scotland,197,4841.25,0,85.90%
Nov-22,52987,52987,"ChargePlace Scotland, Perth & Kinross Council",Perth and Kinross,PH2 7FF,Any,ChargePlace Scotland,500,10192.1,4,85.90%
Nov-22,52089,52089,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G41 3YR,Any,ChargePlace Scotland,81,1022.67,6,85.80%
Nov-22,52462,52462,"ChargePlace Scotland, East Lothian Council, East Lothian Council 150kW Tariff",East Lothian,EH21 8BU,Any,ChargePlace Scotland,137,3776.45,2,85.80%
Nov-22,51511,51511,"Argyll & Bute Council, Argyll & Bute Council 50kW Tariff, ChargePlace Scotland",Argyll and Bute,PA64 6WZ,Any,ChargePlace Scotland,14,241,1,85.70%
Nov-22,60873,60873,"ChargePlace Scotland, Renfrewshire Council",Renfrewshire,PA3 2DJ,Any,ChargePlace Scotland,138,2136.24,1,85.60%
Nov-22,UC25188,60856,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council Rapid, BP - ChargePlace Scotland",City of Edinburgh,EH4 1EG,Any,ChargePlace Scotland,300,4645.7,1,85.60%
Nov-22,51753,51753,"Aberdeenshire Council, Aberdeenshire Council 50kW Tariff, ChargePlace Scotland",Aberdeenshire,AB45 1HE,Any,ChargePlace Scotland,197,3985.32,2,85.50%
Nov-22,52679,52679,"ChargePlace Scotland, Stirling Council",Stirling,FK9 4AT,Any,ChargePlace Scotland,129,3157.23,1,85.50%
Nov-22,60044,60044,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G3 8BS,Any,ChargePlace Scotland,431,10572.2,4,85.50%
Nov-22,UC25189,60854,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council 22 kW, BP - ChargePlace Scotland",City of Edinburgh,EH4 1EG,Any,ChargePlace Scotland,283,711.72,4,85.40%
Nov-22,51696,51696,"ChargePlace Scotland, East Lothian Council, East Lothian Council 7kW Tariff",East Lothian,EH41 3HA,Any,ChargePlace Scotland,41,757.97,0,85.30%
Nov-22,52963,52963,"Ayrshire Roads Alliance, ChargePlace Scotland",East Ayrshire,KA1 3DB,Any,ChargePlace Scotland,90,1489.72,1,85.30%
Nov-22,52024,52024,"Ayrshire Roads Alliance, ChargePlace Scotland",East Ayrshire,KA17 0JU,Any,ChargePlace Scotland,436,11057.5,0,85.20%
Nov-22,52033,52033,"Ayrshire Roads Alliance, ChargePlace Scotland, East Ayrshire Council",East Ayrshire,KA26 9AJ,Any,ChargePlace Scotland,46,645.7,7,85.10%
Nov-22,54290,54290,"ChargePlace Scotland, Falkirk Council, Falkirk Council 22kw Tariff",Falkirk,FK5 4AW,Any,ChargePlace Scotland,61,1410.13,1,85.10%
Nov-22,51500,51500,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G3 8RS,Any,ChargePlace Scotland,773,11319.8,8,85.00%
Nov-22,53536,53536,"ChargePlace Scotland, Stirling Council",Stirling,FK9 4TW,Any,ChargePlace Scotland,5,100.36,1,85.00%
Nov-22,54323,54323,"ChargePlace Scotland, Clackmannanshire Council",Clackmannanshire,FK12 5HP,Any,ChargePlace Scotland,115,2333.36,2,85.00%
Nov-22,60684,60684,"ChargePlace Scotland, Stirling Council",Stirling,FK7 8HA,Any,ChargePlace Scotland,195,4235.11,1,85.00%
Nov-22,EFA50497,50497,"Aberdeen City Council, Aberdeen City Council 50kW Tariff, ChargePlace Scotland",Aberdeen City,AB10 7BA,Any,ChargePlace Scotland,355,428.68,1,85.00%
Nov-22,52257,52257,"ChargePlace Scotland, Stirling Council",Stirling,FK15 9AE,Any,ChargePlace Scotland,536,13944.4,0,84.90%
Nov-22,51548,51548,"ChargePlace Scotland, Dundee City Council, Dundee City Council 50kW Tariff",Dundee City,DD2 3BH,Any,ChargePlace Scotland,458,6816.23,1,84.70%
Nov-22,52310,52310,"ChargePlace Scotland, Dundee & Angus College",Dundee City,DD3 8LE,Any,ChargePlace Scotland,46,1071.06,0,84.70%
Nov-22,53593,53593,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,ML6 9EY,Any,ChargePlace Scotland,472,11165,2,84.70%
Nov-22,53034,53034,"ChargePlace Scotland, West Lothian Council",West Lothian,EH52 5LH,Any,ChargePlace Scotland,606,14957.7,3,84.60%
Nov-22,53131,53131,"ChargePlace Scotland, Renfrewshire Council",Renfrewshire,PA5 8EW,Any,ChargePlace Scotland,572,13711.9,1,84.60%
Nov-22,51152,51152,"ChargePlace Scotland, North Ayrshire Council",North Ayrshire,KA13 6AQ,Any,ChargePlace Scotland,107,1729.64,1,84.40%
Nov-22,53527,53527,"ChargePlace Scotland, Stirling Council",Stirling,FK9 4TW,Any,ChargePlace Scotland,6,53.36,0,84.40%
Nov-22,53799,53799,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,ML7 5SF,Any,ChargePlace Scotland,491,12513.2,1,84.40%
Nov-22,53594,53594,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,ML6 9EY,Any,ChargePlace Scotland,508,12342,0,84.30%
Nov-22,60150,60150,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G12 8AQ,Any,ChargePlace Scotland,184,3105.41,2,84.30%
Nov-22,APT51594,51594,"ChargePlace Scotland, Dundee City Council, Dundee City Council 50kW Tariff",Dundee City,DD5 2HD,Any,ChargePlace Scotland,358,7064.85,2,84.30%
Nov-22,50434,50434,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G4 0DE,Any,ChargePlace Scotland,111,1343.24,3,84.10%
Nov-22,52250,52250,"ChargePlace Scotland, Stirling Council",Stirling,FK8 1QZ,Any,ChargePlace Scotland,525,11730.8,2,84.10%
Nov-22,53313,53313,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,ML6 7BL,Any,ChargePlace Scotland,507,12039.5,7,84.10%
Nov-22,UC25090,61098,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council 22 kW, BP - ChargePlace Scotland",City of Edinburgh,EH3 6TE,Any,ChargePlace Scotland,132,2417.08,2,84.10%
Nov-22,52252,52252,"ChargePlace Scotland, Stirling Council",Stirling,FK8 1QZ,Any,ChargePlace Scotland,495,12411.3,0,84.00%
Nov-22,53822,53822,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,G71 5AT,Any,ChargePlace Scotland,510,13372.9,1,84.00%
Nov-22,51214,51214,"ChargePlace Scotland, Renfrewshire Council",Renfrewshire,PA8 7AA,Any,ChargePlace Scotland,666,5879.08,9,83.90%
Nov-22,53130,53130,"ChargePlace Scotland, Renfrewshire Council",Renfrewshire,PA6 7HH,Any,ChargePlace Scotland,497,14431.2,2,83.90%
Nov-22,54267,54267,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,ML4 3DG,Any,ChargePlace Scotland,504,12322.7,3,83.90%
Nov-22,54268,54268,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,ML4 3DG,Any,ChargePlace Scotland,565,14495.6,1,83.80%
Nov-22,52258,52258,"ChargePlace Scotland, Stirling Council",Stirling,FK15 9AE,Any,ChargePlace Scotland,567,13249.2,2,83.70%
Nov-22,53263,53263,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,ML5 1JE,Any,ChargePlace Scotland,539,11891,3,83.70%
Nov-22,53774,53774,"Ayrshire Roads Alliance, ChargePlace Scotland",South Ayrshire,KA10 6EF,Any,ChargePlace Scotland,614,16038.2,4,83.70%
Nov-22,53821,53821,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,G71 5AT,Any,ChargePlace Scotland,523,14095,2,83.60%
Nov-22,52265,52265,"ChargePlace Scotland, Stirling Council",Stirling,G63 9NL,Any,ChargePlace Scotland,127,3782.72,1,83.50%
Nov-22,53592,53592,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,ML6 9EY,Any,ChargePlace Scotland,554,11855.3,1,83.30%
Nov-22,54231,54231,"ChargePlace Scotland, Stirling Council",Stirling,FK8 1QZ,Any,ChargePlace Scotland,516,13792.5,2,83.30%
Nov-22,APT51422,51422,"ChargePlace Scotland, Dundee City Council, Dundee City Council 50kW Tariff",Dundee City,DD4 6BY,Any,ChargePlace Scotland,561,9480.86,3,83.30%
Nov-22,60165,60165,"ChargePlace Scotland, Clackmannanshire Council",Clackmannanshire,FK10 2DZ,Any,ChargePlace Scotland,69,1863.92,2,83.10%
Nov-22,52651,52651,"ChargePlace Scotland, Renfrewshire Council",Renfrewshire,PA4 8UP,Any,ChargePlace Scotland,616,12860.6,5,83.00%
Nov-22,53088,53088,"ChargePlace Scotland, Inverclyde Council",Inverclyde,PA15 1DH,Any,ChargePlace Scotland,35,565.71,1,82.90%
Nov-22,52032,52032,"Ayrshire Roads Alliance, ChargePlace Scotland, East Ayrshire Council",South Ayrshire,KA7 1UW,Any,ChargePlace Scotland,111,2164,1,82.80%
Nov-22,53579,53579,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,G68 9NE,Any,ChargePlace Scotland,551,11163.3,5,82.80%
Nov-22,53917,53917,"ChargePlace Scotland, NHS Forth Valley",Stirling,FK8 2AU,Any,ChargePlace Scotland,96,2328.38,1,82.80%
Nov-22,60580,60580,"Aberdeenshire Council, ChargePlace Scotland",Aberdeenshire,AB45 2NX,Any,ChargePlace Scotland,2,61.84,1,82.80%
Nov-22,54299,54299,"ChargePlace Scotland, South Lanarkshire Council Public",South Lanarkshire,G72 7EA,Any,ChargePlace Scotland,376,8431.74,2,82.70%
Nov-22,60195,60195,"ChargePlace Scotland, Renfrewshire Council",Renfrewshire,PA2 6ND,Any,ChargePlace Scotland,99,1980.45,1,82.70%
Nov-22,60878,60878,"ChargePlace Scotland, Wheatley Group",City of Edinburgh,EH11 2DY,Any,ChargePlace Scotland,31,486.37,0,82.70%
Nov-22,60124,60124,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G13 1AX,Any,ChargePlace Scotland,43,1114.83,1,82.60%
Nov-22,60237,60237,"ChargePlace Scotland, Pegasus Power, West Dunbartonshire Council",West Dunbartonshire,G82 4BG,Any,ChargePlace Scotland,460,9176.4,4,82.60%
