Month,Com-ID,Display ID,Owner,Local authority area,Postcode,Allowed vehicle type,Domain,Number of sessions,Power drawn (kWh),Number of Tickets,Uptime
Feb-23,54045,54045,"ChargePlace Scotland, East Lothian Council, East Lothian Council 50kW Tariff",East Lothian,EH21 7DB,Any,ChargePlace Scotland,132,2419.67,0,94.20%
Feb-23,50705,50705,"ChargePlace Scotland, Glencoe Mountain Resort",Highland,PH49 4HZ,Any,ChargePlace Scotland,23,584,4,94.10%
Feb-23,53216,53216,"Angus Council, ChargePlace Scotland",Angus,DD8 1WH,Any,ChargePlace Scotland,236,1746.32,1,94.10%
Feb-23,54151,54151,"ChargePlace Scotland, South Lanarkshire Council Public",South Lanarkshire,ML12 6TW,Any,ChargePlace Scotland,104,2654.71,1,94.10%
Feb-23,60030,60030,"ChargePlace Scotland, Shetland Council",Shetland Islands,ZE1 0DW,Any,ChargePlace Scotland,193,3968.5,1,94.10%
Feb-23,60400,60400,"ChargePlace Scotland, Aberdeenshire Council",Aberdeenshire,AB41 9AE,Any,ChargePlace Scotland,172,4915.19,1,94.10%
Feb-23,51497,51497,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,G65 9HT,Any,ChargePlace Scotland,7,61.34,1,94.00%
Feb-23,51770,51770,"ChargePlace Scotland, Dumfries and Galloway Council, Dumfries and Galloway Council 50kW Tariff",Dumfries and Galloway,DG1 2PS,Any,ChargePlace Scotland,184,4410.17,3,94.00%
Feb-23,53243,53243,"ChargePlace Scotland, University of St Andrews",Fife,KY16 0US,Any,ChargePlace Scotland,74,1940.67,0,94.00%
Feb-23,53589,53589,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,ML5 1RX,Any,ChargePlace Scotland,206,4645.89,1,94.00%
Feb-23,53917,53917,"ChargePlace Scotland, NHS Forth Valley",Stirling,FK8 2AU,Any,ChargePlace Scotland,85,2465.18,19,94.00%
Feb-23,60402,60402,"Perth & Kinross Council, ChargePlace Scotland",Perth and Kinross,PH16 5AL,Any,ChargePlace Scotland,192,4887.43,14,94.00%
Feb-23,61032,61032,"ChargePlace Scotland, West Lothian Council",West Lothian,EH52 6FY,Any,ChargePlace Scotland,99,2101.67,1,94.00%
Feb-23,52251,52251,"ChargePlace Scotland, Stirling Council",Stirling,FK8 1QZ,Any,ChargePlace Scotland,203,3277.28,3,93.90%
Feb-23,52918,52918,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G2 4NJ,Any,ChargePlace Scotland,56,1026.09,1,93.90%
Feb-23,52927,52927,"Aberdeen City Council, Aberdeen City Council 50kW Tariff, ChargePlace Scotland",Aberdeen City,AB24 5HY,Any,ChargePlace Scotland,166,4598.47,3,93.90%
Feb-23,54231,54231,"ChargePlace Scotland, Stirling Council",Stirling,FK8 1QZ,Any,ChargePlace Scotland,220,4687.23,2,93.90%
Feb-23,50575,50575,"ChargePlace Scotland, Perth & Kinross Council",Perth and Kinross,PH2 8AW,Any,ChargePlace Scotland,165,3267.13,4,93.80%
Feb-23,EFA00014,51153,"ChargePlace Scotland, Stirling Council",Stirling,FK9 4TW,Any,ChargePlace Scotland,215,4807.77,5,93.80%
Feb-23,51567,51567,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G4 0SY,Any,ChargePlace Scotland,163,4850.02,2,93.80%
Feb-23,APT51521,51521,"ChargePlace Scotland, Highland Council, Highland Council Destination Chargers",Highland,IV1 1JJ,Any,ChargePlace Scotland,6,81.71,0,93.70%
Feb-23,52602,52602,"ChargePlace Scotland, Crieff Hydro Family of Hotels, Peebles Hydro Ltd",Scottish Borders,EH45 8BA,Any,ChargePlace Scotland,114,2701.14,1,93.70%
Feb-23,60692,60692,"ChargePlace Scotland, Falkirk Council, Falkirk Council 50KW Tariff",Falkirk,FK2 7EW,Any,ChargePlace Scotland,178,4235,1,93.70%
Feb-23,50290,50290,"Ayrshire Roads Alliance, ChargePlace Scotland",South Ayrshire,KA10 6JU,Any,ChargePlace Scotland,193,3225.86,12,93.60%
Feb-23,52031,52031,"Ayrshire Roads Alliance, ChargePlace Scotland, East Ayrshire Council",South Ayrshire,KA7 1UW,Any,ChargePlace Scotland,172,2931.75,2,93.60%
Feb-23,52655,52655,"ChargePlace Scotland, Renfrewshire Council",Renfrewshire,PA5 8AX,Any,ChargePlace Scotland,615,13916.3,3,93.60%
Feb-23,52919,52919,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G3 6RB,Any,ChargePlace Scotland,63,210.81,3,93.60%
Feb-23,60313,60313,"Aberdeenshire Council, Aberdeenshire Council 22kW Tariff, ChargePlace Scotland",Aberdeenshire,AB42 2YD,Any,ChargePlace Scotland,63,1180.04,1,93.60%
Feb-23,54009,54009,"ChargePlace Scotland, North Lanarkshire Council, Scottish Power Energy Networks",North Lanarkshire,ML1 5SY,Any,ChargePlace Scotland,236,4700.89,2,93.50%
Feb-23,60317,60317,"Aberdeen City Council, Aberdeen City Council 7kW Tariff, ChargePlace Scotland",Aberdeen City,AB21 9TB,Any,ChargePlace Scotland,38,779.18,0,93.50%
Feb-23,51777,51777,"ChargePlace Scotland, Dumfries and Galloway Council, Dumfries and Galloway Council 50kW Tariff",Dumfries and Galloway,DG6 4HY,Any,ChargePlace Scotland,107,2419.85,2,93.40%
Feb-23,52731,52731,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G41 2LD,Any,ChargePlace Scotland,58,1439.7,1,93.40%
Feb-23,53770,53770,"Angus Council, ChargePlace Scotland",Angus,DD5 4NN,Any,ChargePlace Scotland,216,4798.42,1,93.40%
Feb-23,51152,51152,"ChargePlace Scotland, North Ayrshire Council",North Ayrshire,KA13 6AQ,Any,ChargePlace Scotland,64,418,0,93.30%
Feb-23,51501,51501,"ChargePlace Scotland, West Lothian Council",West Lothian,EH54 7DN,Any,ChargePlace Scotland,201,3468.38,4,93.30%
Feb-23,52071,52071,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G3 8DP,Any,ChargePlace Scotland,102,1836.76,1,93.30%
Feb-23,CMU2019,52385,"ChargePlace Scotland, Scottish Borders, Scottish Borders Rapid Tariff, BP - ChargePlace Scotland",Scottish Borders,TD11 3RW,Any,ChargePlace Scotland,84,1585.47,0,93.30%
Feb-23,52011,52011,"ChargePlace Scotland, Intu Braehead Shopping Centre",Renfrewshire,G51 4BN,Any,ChargePlace Scotland,129,1718.04,3,93.20%
Feb-23,53226,53226,"ChargePlace Scotland, Stirling Council",Stirling,FK7 8DS,Any,ChargePlace Scotland,37,921.46,1,93.20%
Feb-23,53512,53512,"ChargePlace Scotland, South Lanarkshire Council Public",South Lanarkshire,G75 0QZ,Any,ChargePlace Scotland,210,4434.1,1,93.20%
Feb-23,53936,53936,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,G33 6DP,Any,ChargePlace Scotland,232,4204.84,1,93.20%
Feb-23,60021,60021,"ChargePlace Scotland, South Lanarkshire Council Public",South Lanarkshire,G73 2HB,Any,ChargePlace Scotland,73,1731.07,1,93.20%
Feb-23,52257,52257,"ChargePlace Scotland, Stirling Council",Stirling,FK15 9AE,Any,ChargePlace Scotland,331,6577.44,2,93.10%
Feb-23,53982,53982,"MSIP Front Car Park 7kW Tariff, MSIP Front Car Park Cluster, ChargePlace Scotland",Dundee City,DD4 8UQ,Any,ChargePlace Scotland,84,1722.01,3,93.10%
Feb-23,54003,54003,"ChargePlace Scotland, West Lothian Council",West Lothian,EH53 0GU,Any,ChargePlace Scotland,163,3462.99,1,93.10%
Feb-23,60443,60443,"ChargePlace Scotland, West Lothian Council",West Lothian,EH47 9JD,Any,ChargePlace Scotland,77,1394.06,1,93.10%
Feb-23,24992,61143,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council Rapid, BP - ChargePlace Scotland",City of Edinburgh,EH14 4AT,Any,ChargePlace Scotland,140,2373.11,0,93.10%
Feb-23,50611,50611,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,G65 9HT,Any,ChargePlace Scotland,46,372.76,5,93.00%
Feb-23,52260,52260,"ChargePlace Scotland, Stirling Council",Stirling,FK15 9AE,Any,ChargePlace Scotland,111,2572.95,0,93.00%
Feb-23,51194,51194,"ChargePlace Scotland, Shetland Council",Shetland Islands,ZE2 9BD,Any,ChargePlace Scotland,32,545.69,1,92.90%
Feb-23,EFA00015,51249,"ChargePlace Scotland, Perth & Kinross Council",Perth and Kinross,PH8 0AT,Any,ChargePlace Scotland,332,5847.85,7,92.90%
Feb-23,51551,51551,"Angus Council, ChargePlace Scotland",Angus,DD11 1HG,Any,ChargePlace Scotland,30,582.17,1,92.90%
Feb-23,51769,51769,"ChargePlace Scotland, Dumfries and Galloway Council, Dumfries and Galloway Council 50kW Tariff",Dumfries and Galloway,DG1 2PS,Any,ChargePlace Scotland,192,5421.64,6,92.90%
Feb-23,53563,53563,"ChargePlace Scotland, Scottish Power Energy Networks, South Lanarkshire Council Public",South Lanarkshire,G73 1BH,Any,ChargePlace Scotland,157,3915.43,2,92.90%
Feb-23,50993,50993,"ChargePlace Scotland, Perth & Kinross Council",Perth and Kinross,PH7 3HA,Any,ChargePlace Scotland,19,143.16,0,92.80%
Feb-23,51930,51930,"Ayrshire Roads Alliance, ChargePlace Scotland",South Ayrshire,KA7 2AY,Any,ChargePlace Scotland,99,991.13,3,92.80%
Feb-23,53106,53106,"ChargePlace Scotland, NHS Forth Valley",Falkirk,FK1 5SU,Any,ChargePlace Scotland,185,3932.86,2,92.80%
Feb-23,53771,53771,"Angus Council, ChargePlace Scotland",Angus,DD5 4NN,Any,ChargePlace Scotland,223,5127.81,0,92.70%
Feb-23,53896,53896,"ChargePlace Scotland, University of Dundee",Dundee City,DD1 4HD,Any,ChargePlace Scotland,57,736.07,0,92.70%
Feb-23,51538,51538,"Argyll & Bute Council, Argyll & Bute Council 50kW Tariff, ChargePlace Scotland",Argyll and Bute,G84 8SQ,Any,ChargePlace Scotland,222,5450.01,10,92.60%
Feb-23,52063,52063,"ChargePlace Scotland, Falkirk Council, Falkirk Council 50KW Tariff",Falkirk,FK6 6FA,Any,ChargePlace Scotland,301,7122.91,1,92.60%
Feb-23,53464,53464,"ChargePlace Scotland, Scottish Power Energy Networks, South Lanarkshire Council Public",South Lanarkshire,ML3 7UE,Any,ChargePlace Scotland,35,869.69,1,92.60%
Feb-23,54119,54119,"ChargePlace Scotland, Scottish Power Energy Networks, South Lanarkshire Council Public",South Lanarkshire,ML11 8AB,Any,ChargePlace Scotland,49,1019.45,0,92.60%
Feb-23,52928,52928,"Aberdeen City Council, ChargePlace Scotland",Aberdeen City,AB24 5HY,Any,ChargePlace Scotland,174,4174.24,2,92.50%
Feb-23,53594,53594,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,ML6 9EY,Any,ChargePlace Scotland,198,4298.05,0,92.50%
Feb-23,53778,53778,"Ayrshire Roads Alliance, ChargePlace Scotland, East Ayrshire Council",East Ayrshire,KA18 3RB,Any,ChargePlace Scotland,244,6664.34,1,92.50%
Feb-23,54200,54200,"ChargePlace Scotland, East Lothian Council, East Lothian Council 7kW Tariff",East Lothian,EH32 9JA,Any,ChargePlace Scotland,42,774.71,0,92.50%
Feb-23,APT51541,51541,"ChargePlace Scotland, Maxim Office Park, Maxim Office Park 50kW Tariff",North Lanarkshire,ML1 4WQ,Any,ChargePlace Scotland,118,2418.32,1,92.40%
Feb-23,51885,51885,"ChargePlace Scotland, Moray Car Share, Moray Car Share 22kW Tariff",Moray,IV36 1PB,Any,ChargePlace Scotland,28,354,0,92.40%
Feb-23,52926,52926,"Aberdeen City Council, Aberdeen City Council 50kW Tariff, ChargePlace Scotland",Aberdeen City,AB24 5HY,Any,ChargePlace Scotland,177,5015.47,3,92.40%
Feb-23,60401,60401,"ChargePlace Scotland, Perth & Kinross Council",Perth and Kinross,PH16 5AL,Any,ChargePlace Scotland,224,5805.79,6,92.40%
Feb-23,60614,60614,"Angus Council, ChargePlace Scotland",Angus,DD2 5QE,Any,ChargePlace Scotland,187,4363.81,1,92.40%
Feb-23,52961,52961,"Ayrshire Roads Alliance, ChargePlace Scotland, East Ayrshire Council",South Ayrshire,KA9 1SX,Any,ChargePlace Scotland,155,3238.68,2,92.30%
Feb-23,53036,53036,"ChargePlace Scotland, West Lothian Council",West Lothian,EH47 0AD,Any,ChargePlace Scotland,34,642.05,1,92.30%
Feb-23,54300,54300,"ChargePlace Scotland, Scottish Power Energy Networks, South Lanarkshire Council Public",South Lanarkshire,G72 7EA,Any,ChargePlace Scotland,232,5011.96,2,92.30%
Feb-23,51428,51428,"ChargePlace Scotland, Dundee City Council, Dundee City Council 22kW Tariff",Dundee City,DD4 6BY,Any,ChargePlace Scotland,71,1402.65,0,92.20%
Feb-23,51929,51929,"Angus Council, ChargePlace Scotland",Angus,DD11 1AS,Any,ChargePlace Scotland,216,5495.95,2,92.20%
Feb-23,53702,53702,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,G67 1AX,Any,ChargePlace Scotland,245,5172.42,0,92.20%
Feb-23,CMU2256,54185,"ChargePlace Scotland, Scottish Borders, Scottish Borders Rapid Tariff, BP - ChargePlace Scotland",Scottish Borders,EH46 7EQ,Any,ChargePlace Scotland,117,2396.65,2,92.20%
Feb-23,60450,60450,"ChargePlace Scotland, West Lothian Council",West Lothian,EH54 6HR,Any,ChargePlace Scotland,308,4985.58,1,92.20%
Feb-23,60618,60618,"ChargePlace Scotland, Falkirk Council, Falkirk Council 50KW Tariff",Falkirk,FK3 8BZ,Any,ChargePlace Scotland,272,6300.69,1,92.20%
Feb-23,53239,53239,"ChargePlace Scotland, North Ayrshire Council",North Ayrshire,KA21 5EP,Any,ChargePlace Scotland,238,5344.62,1,92.10%
Feb-23,53414,53414,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,ML1 1AZ,Any,ChargePlace Scotland,205,3743.89,2,92.10%
Feb-23,51825,51825,"ChargePlace Scotland, Falkirk Council",Falkirk,FK3 8EB,Any,ChargePlace Scotland,20,421.94,0,92.00%
Feb-23,52713,52713,"ChargePlace Scotland, Renfrewshire Council",Renfrewshire,PA7 5AU,Any,ChargePlace Scotland,158,4392.58,3,92.00%
Feb-23,51535,51535,"Ayrshire Roads Alliance, ChargePlace Scotland",South Ayrshire,KA7 1UT,Any,ChargePlace Scotland,128,2342.4,6,91.90%
Feb-23,60312,60312,"Aberdeenshire Council, Aberdeenshire Council 50kW Tariff, ChargePlace Scotland",Aberdeenshire,AB42 2YD,Any,ChargePlace Scotland,273,6343.48,6,91.90%
Feb-23,EFA00016,51250,"ChargePlace Scotland, Perth & Kinross Council",Perth and Kinross,PH3 1AA,Any,ChargePlace Scotland,164,1678.6,2,91.80%
Feb-23,52051,52051,"ChargePlace Scotland, Falkirk Council, Falkirk Council 50KW Tariff",Falkirk,FK1 1HU,Any,ChargePlace Scotland,216,4793.89,0,91.80%
Feb-23,CMU2048,52214,"ChargePlace Scotland, North Ayrshire Council, BP - ChargePlace Scotland",North Ayrshire,KA23 9AN,Any,ChargePlace Scotland,97,2233.47,1,91.80%
Feb-23,54242,54242,"ChargePlace Scotland, Moray Council",Moray,AB56 1AJ,Any,ChargePlace Scotland,143,3392.94,2,91.80%
Feb-23,53259,53259,"ChargePlace Scotland, Highland Council, Highland Council Destination Chargers",Highland,PH21 1ET,Any,ChargePlace Scotland,36,524.84,1,91.70%
Feb-23,APT51267,51267,"ChargePlace Scotland, Eskmills, Eskmills 7kW Tariff",East Lothian,EH21 7PB,Any,ChargePlace Scotland,17,280.95,1,91.60%
Feb-23,52265,52265,"ChargePlace Scotland, Stirling Council",Stirling,G63 9NL,Any,ChargePlace Scotland,84,2007.37,1,91.60%
Feb-23,52308,52308,"Argyll & Bute Council, Argyll & Bute Council 22kW Tariff, ChargePlace Scotland",Argyll and Bute,PA31 8LS,Any,ChargePlace Scotland,55,719.49,2,91.60%
Feb-23,60195,60195,"ChargePlace Scotland, Renfrewshire Council",Renfrewshire,PA2 6ND,Any,ChargePlace Scotland,110,2480.95,11,91.60%
Feb-23,54257,54257,"ChargePlace Scotland, Fife Council, Fife Council 50kw Tariff",Fife,KY16 9SG,Any,ChargePlace Scotland,219,6715.53,7,91.50%
Feb-23,50682,50682,"ChargePlace Scotland, Dumfries and Galloway Council, Dumfries and Galloway Council 50kW Tariff",Dumfries and Galloway,DG1 2QS,Any,ChargePlace Scotland,71,1758.99,0,91.40%
Feb-23,52252,52252,"ChargePlace Scotland, Stirling Council",Stirling,FK8 1QZ,Any,ChargePlace Scotland,218,4691.55,1,91.40%
Feb-23,53033,53033,"ChargePlace Scotland, West Lothian Council",West Lothian,EH49 7AB,Any,ChargePlace Scotland,216,3696.3,0,91.40%
Feb-23,60873,60873,"ChargePlace Scotland, Renfrewshire Council",Renfrewshire,PA3 2DJ,Any,ChargePlace Scotland,105,2030.37,3,91.40%
Feb-23,52028,52028,"Ayrshire Roads Alliance, ChargePlace Scotland, East Ayrshire Council",South Ayrshire,KA1 1RJ,Any,ChargePlace Scotland,112,1861.32,5,91.30%
Feb-23,53217,53217,"Angus Council, ChargePlace Scotland",Angus,DD8 1WH,Any,ChargePlace Scotland,236,5851.67,2,91.30%
Feb-23,53580,53580,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,G68 9NE,Any,ChargePlace Scotland,201,5019.02,5,91.30%
Feb-23,53701,53701,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,G67 1AX,Any,ChargePlace Scotland,263,5127.12,2,91.30%
Feb-23,51543,51543,"Aberdeen City Council, Aberdeen City Council 50kW Tariff, ChargePlace Scotland",Aberdeen City,AB21 9TT,Any,ChargePlace Scotland,284,6672.49,4,91.20%
Feb-23,53579,53579,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,G68 9NE,Any,ChargePlace Scotland,258,5816.42,2,91.20%
Feb-23,51631,51631,"Angus Council, ChargePlace Scotland",Angus,DD8 4EB,Any,ChargePlace Scotland,106,2635.74,1,91.10%
Feb-23,60558,60558,"ChargePlace Scotland, Dumfries and Galloway Council",Dumfries and Galloway,DG1 1JF,Any,ChargePlace Scotland,34,1000.5,0,91.10%
Feb-23,60559,60559,"ChargePlace Scotland, Dumfries and Galloway Council",Dumfries and Galloway,DG1 1JF,Any,ChargePlace Scotland,27,637.24,0,91.10%
Feb-23,61088,61088,"ChargePlace Scotland, East Renfrewshire Council",East Renfrewshire,,Any,ChargePlace Scotland,13,148.51,0,91.10%
Feb-23,61401,61401,"ChargePlace Scotland, Dumfries and Galloway Council",Dumfries and Galloway,DG1 1LN,Any,ChargePlace Scotland,2,20.91,1,91.10%
Feb-23,61405,61405,"ChargePlace Scotland, Dumfries and Galloway Council",Dumfries and Galloway,DG1 1LN,Any,ChargePlace Scotland,5,123.02,0,91.10%
Feb-23,61411,61411,"ChargePlace Scotland, Dumfries and Galloway Council",Dumfries and Galloway,DG1 1LN,Any,ChargePlace Scotland,5,100.53,1,91.10%
Feb-23,50702,50702,"ChargePlace Scotland, Moray Council",Moray,AB55 5AD,Any,ChargePlace Scotland,52,887.74,3,91.00%
Feb-23,52976,52976,"Ayrshire Roads Alliance, ChargePlace Scotland",South Ayrshire,KA6 6JL,Any,ChargePlace Scotland,288,7427.02,4,91.00%
Feb-23,53330,53330,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,ML5 1DL,Any,ChargePlace Scotland,187,4185.49,0,91.00%
Feb-23,53523,53523,"ChargePlace Scotland, Stirling Council",Stirling,FK9 4TW,Any,ChargePlace Scotland,318,4068.39,2,91.00%
Feb-23,60197,60197,"ChargePlace Scotland, Renfrewshire Council",Renfrewshire,PA102AE,Any,ChargePlace Scotland,92,3016.09,1,91.00%
Feb-23,61413,61413,"ChargePlace Scotland, Dumfries and Galloway Council, Dumfries and Galloway Council 50kW Tariff",Dumfries and Galloway,DG1 1LN,Any,ChargePlace Scotland,40,964.29,2,91.00%
Feb-23,50576,50576,"Angus Council, ChargePlace Scotland",Angus,DD8 1AX,Any,ChargePlace Scotland,103,2099.3,1,90.90%
Feb-23,12656,52425,"ChargePlace Scotland, ScotRail, BP - ChargePlace Scotland",North Lanarkshire,G33 6NQ,Any,ChargePlace Scotland,122,2668.93,2,90.90%
Feb-23,54008,54008,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,ML1 5SY,Any,ChargePlace Scotland,224,4976.34,2,90.90%
Feb-23,52023,52023,"Ayrshire Roads Alliance, ChargePlace Scotland",East Ayrshire,KA1 1GB,Any,ChargePlace Scotland,113,1665.83,0,90.80%
Feb-23,52057,52057,"ChargePlace Scotland, Falkirk Council, Falkirk Council 50KW Tariff",Falkirk,FK1 1HZ,Any,ChargePlace Scotland,258,5977.67,0,90.80%
Feb-23,52016,52016,"ChargePlace Scotland, Intu Braehead Shopping Centre",Renfrewshire,G51 4BN,Any,ChargePlace Scotland,129,2145.14,2,90.70%
Feb-23,52060,52060,"ChargePlace Scotland, Falkirk Council, Falkirk Council 50KW Tariff",Falkirk,EH51 9AQ,Any,ChargePlace Scotland,331,7160.04,0,90.70%
Feb-23,52331,52331,"ChargePlace Scotland, South Lanarkshire Council Public",South Lanarkshire,G74 1AB,Any,ChargePlace Scotland,28,290.29,2,90.60%
Feb-23,12658,52427,"ChargePlace Scotland, ScotRail, BP - ChargePlace Scotland",North Lanarkshire,G33 6NQ,Any,ChargePlace Scotland,77,1262.08,0,90.60%
Feb-23,51682,51682,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G12 9SA,Any,ChargePlace Scotland,120,2510.86,2,90.50%
Feb-23,52706,52706,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G4 0ET,Any,ChargePlace Scotland,51,827.67,0,90.50%
Feb-23,UC25089,61441,"ChargePlace Scotland, Edinburgh Council, Edinburgh Council Rapid, BP - ChargePlace Scotland",City of Edinburgh,EH28 8LS,Any,ChargePlace Scotland,142,2398.62,1,90.50%
Feb-23,52080,52080,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G40 2AL,Any,ChargePlace Scotland,129,2086.14,1,90.40%
Feb-23,52250,52250,"ChargePlace Scotland, Stirling Council",Stirling,FK8 1QZ,Any,ChargePlace Scotland,116,2105.16,3,90.40%
Feb-23,52017,52017,"Ayrshire Roads Alliance, ChargePlace Scotland, East Ayrshire Council",East Ayrshire,KA18 1DW,Any,ChargePlace Scotland,358,8436.86,8,90.30%
Feb-23,53525,53525,"ChargePlace Scotland, Stirling Council",Stirling,FK9 4TW,Any,ChargePlace Scotland,353,7336.21,1,90.30%
Feb-23,50737,50737,"ChargePlace Scotland, Highland Council, Highland Council Journey Chargers",Highland,IV27 4PY,Any,ChargePlace Scotland,6,86,2,90.20%
Feb-23,60684,60684,"ChargePlace Scotland, Stirling Council",Stirling,FK7 8HA,Any,ChargePlace Scotland,131,2726.82,1,90.20%
Feb-23,50286,50286,"ChargePlace Scotland, Perth & Kinross Council",Perth and Kinross,PH2 0PX,Any,ChargePlace Scotland,11,86.85,4,90.10%
Feb-23,APT51303,51303,"ChargePlace Scotland, Moray Council",Moray,IV30 1DJ,Any,ChargePlace Scotland,188,4320.81,2,90.10%
Feb-23,51592,51592,"ChargePlace Scotland, Dundee City Council, Dundee City Council 50kW Tariff",Dundee City,DD5 2HD,Any,ChargePlace Scotland,237,4731.17,0,90.10%
Feb-23,53032,53032,"ChargePlace Scotland, West Lothian Council",West Lothian,EH48 1TL,Any,ChargePlace Scotland,365,7224.43,4,90.10%
Feb-23,51950,51950,"ChargePlace Scotland, Fife Council, Fife Council 7kw Tariff",Fife,KY16 0AA,Any,ChargePlace Scotland,8,146.1,1,90.00%
Feb-23,53218,53218,"Angus Council, ChargePlace Scotland",Angus,DD8 1WH,Any,ChargePlace Scotland,272,6317.99,1,90.00%
Feb-23,60877,60877,"ChargePlace Scotland, Renfrewshire Council",Renfrewshire,PA5 0JA,Any,ChargePlace Scotland,97,1640.58,1,90.00%
Feb-23,51077,51077,"Aberdeenshire Council, Aberdeenshire Council 50kW Tariff, ChargePlace Scotland",Aberdeenshire,AB34 5HU,Any,ChargePlace Scotland,43,709.72,1,89.90%
Feb-23,51565,51565,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G4 0UW,Any,ChargePlace Scotland,249,5532.2,0,89.90%
Feb-23,APT51593,51593,"ChargePlace Scotland, Dundee City Council, Dundee City Council 50kW Tariff",Dundee City,DD5 2HD,Any,ChargePlace Scotland,235,4920,0,89.90%
Feb-23,52686,52686,"ChargePlace Scotland, Falkirk Council, Falkirk Council 50KW Tariff",Falkirk,FK2 9EE,Any,ChargePlace Scotland,306,5047.85,4,89.90%
Feb-23,60682,60682,"ChargePlace Scotland, Dundee City Council, Dundee City Council 50kW Tariff",Dundee City,DD2 3SG,Any,ChargePlace Scotland,328,7082.25,2,89.80%
Feb-23,EFA50967,50967,"ChargePlace Scotland, Fife Council, Fife Council 50kw Tariff",Fife,KY7 6GH,Any,ChargePlace Scotland,276,7858.46,1,89.70%
Feb-23,52310,52310,"ChargePlace Scotland, Dundee & Angus College",Dundee City,DD3 8LE,Any,ChargePlace Scotland,79,1758.27,0,89.70%
Feb-23,CMU2047,52386,"ChargePlace Scotland, Scottish Borders, Scottish Borders Rapid Tariff, BP - ChargePlace Scotland",Scottish Borders,TD5 7BH,Any,ChargePlace Scotland,123,2412.45,1,89.70%
Feb-23,52687,52687,"ChargePlace Scotland, Falkirk Council, Falkirk Council 50KW Tariff",Falkirk,FK2 9EE,Any,ChargePlace Scotland,285,7146,1,89.70%
Feb-23,52975,52975,"Ayrshire Roads Alliance, ChargePlace Scotland",South Ayrshire,KA7 3BA,Any,ChargePlace Scotland,438,10216,6,89.70%
Feb-23,51566,51566,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G4 0UW,Any,ChargePlace Scotland,306,8763.45,1,89.50%
Feb-23,51606,51606,"ChargePlace Scotland, East Lothian Council, East Lothian Council 22kW Tariff",East Lothian,EH21 6JE,Any,ChargePlace Scotland,27,402.88,1,89.50%
Feb-23,52018,52018,"Ayrshire Roads Alliance, ChargePlace Scotland, East Ayrshire Council",South Ayrshire,KA18 1DP,Any,ChargePlace Scotland,342,8455.62,1,89.50%
Feb-23,12183,52728,"ChargePlace Scotland, East Dunbartonshire Council, BP - ChargePlace Scotland",East Dunbartonshire,G64 3HD,Any,ChargePlace Scotland,290,3999.43,4,89.50%
Feb-23,60397,60397,"ChargePlace Scotland, Falkirk Council",Falkirk,FK3 9JS,Any,ChargePlace Scotland,225,5844.77,4,89.50%
Feb-23,52449,52449,"ChargePlace Scotland, East Lothian Council, East Lothian Council 7kW Tariff",East Lothian,EH33 2JX,Any,ChargePlace Scotland,28,353.62,1,89.40%
Feb-23,53916,53916,"ChargePlace Scotland, NHS Forth Valley",Stirling,FK8 2AU,Any,ChargePlace Scotland,48,1232.24,13,89.40%
Feb-23,54284,54284,"ChargePlace Scotland, Stirling Council",Stirling,FK8 1QZ,Any,ChargePlace Scotland,99,882.73,1,89.40%
Feb-23,53450,53450,"Arnold Clark Automobiles, ChargePlace Scotland",Glasgow City,G11 6NA,Any,ChargePlace Scotland,249,5920.88,4,89.30%
Feb-23,60451,60451,"ChargePlace Scotland, West Lothian Council",West Lothian,EH54 6HR,Any,ChargePlace Scotland,365,7878,3,89.30%
Feb-23,51080,51080,"Aberdeenshire Council, Aberdeenshire Council 50kW Tariff, ChargePlace Scotland",Aberdeenshire,AB43 9BD,Any,ChargePlace Scotland,96,2225.53,2,89.20%
Feb-23,52688,52688,"ChargePlace Scotland, Falkirk Council, Falkirk Council 50KW Tariff",Falkirk,FK2 9EE,Any,ChargePlace Scotland,269,6133.22,7,89.10%
